l n nu dnu n_g
0 3 161.858 0.124 0 
0 4 192.445 0.118 0 
0 5 222.672 0.112 0 
0 6 253.051 0.107 0 
0 7 284.186 0.051 0 
0 8 314.812 0.029 0 
0 9 344.383 0.032 0 
0 10 373.806 0.021 0 
0 11 403.944 0.020 0 
0 12 435.377 0.015 0 
0 13 467.135 0.015 0 
0 14 498.745 0.018 0 
0 15 529.968 0.029 0 
0 16 561.050 0.053 0 
0 17 592.583 0.148 0 
0 18 624.597 0.185 0 
0 19 656.507 0.195 0 
0 20 688.955 0.204 0 
0 21 721.305 0.215 0 
0 22 753.307 0.225 0 
0 23 785.115 0.237 0 
0 24 816.579 0.249 0 
1 -18 143.139 0.254 21 
1 -17 150.754 0.242 20 
1 -16 158.281 0.230 19 
1 -5 164.416 0.219 8 
1 -14 168.427 0.209 17 
1 -9 176.074 0.199 13 
1 -4 182.679 0.189 8 
1 -11 192.580 0.180 15 
1 -10 200.129 0.172 14 
1 -9 206.505 0.164 14 
1 -8 221.215 0.156 13 
1 -1 229.904 0.148 7 
1 -6 239.087 0.141 12 
1 -5 258.151 0.135 11 
1 -4 262.016 0.128 10 
1 -3 284.100 0.122 10 
1 2 291.605 0.116 5 
1 -1 313.611 0.111 9 
1 2 322.228 0.105 6 
1 5 344.821 0.102 4 
1 2 355.594 0.050 7 
1 7 374.676 0.037 3 
1 6 392.378 0.028 5 
1 5 410.831 0.023 6 
1 10 428.696 0.016 2 
1 7 451.275 0.017 6 
1 8 473.330 0.014 5 
1 11 490.820 0.017 3 
1 10 515.623 0.025 5 
1 11 541.671 0.050 4 
1 12 559.944 0.101 4 
1 15 580.590 0.216 2 
1 16 609.197 0.227 2 
1 15 639.701 0.238 4 
1 16 665.870 0.250 3 
1 17 681.280 0.262 3 
1 18 706.763 0.275 3 
1 19 738.357 0.289 3 
1 20 769.043 0.304 3 
1 21 799.852 0.319 3 
2 -35 140.208 0.333 37 
2 -33 148.441 0.317 36 
2 -32 151.683 0.302 35 
2 -31 153.176 0.288 34 
2 -30 157.513 0.274 33 
2 -29 161.937 0.261 32 
2 -28 165.950 0.248 31 
2 -27 168.590 0.237 30 
2 -26 174.004 0.225 29 
2 -25 180.176 0.215 29 
2 -24 185.296 0.204 28 
2 -23 188.122 0.195 27 
2 -22 194.315 0.185 26 
2 -21 201.566 0.177 25 
2 -20 207.451 0.168 24 
2 -19 212.023 0.160 24 
2 -18 219.660 0.153 23 
2 -17 222.539 0.145 22 
2 -16 230.935 0.138 21 
2 -15 241.702 0.132 21 
2 -14 248.210 0.125 20 
2 -13 254.085 0.120 19 
2 -12 267.099 0.114 18 
2 -11 277.494 0.108 18 
2 -10 282.335 0.103 17 
2 -9 294.687 0.098 16 
2 -8 305.034 0.094 16 
2 -7 311.904 0.089 15 
2 -6 322.822 0.085 14 
2 -5 340.646 0.081 14 
2 -4 344.237 0.077 13 
2 -3 368.133 0.073 13 
2 -2 370.641 0.070 12 
2 -1 396.848 0.067 12 
2 0 400.599 0.063 11 
2 1 429.930 0.042 11 
2 2 432.170 0.033 10 
2 3 463.822 0.028 10 
2 4 469.567 0.026 9 
2 5 495.583 0.040 9 
2 6 517.067 0.068 8 
2 7 526.930 0.178 8 
2 8 558.524 0.303 8 
2 9 575.882 0.318 7 
2 10 589.814 0.334 7 
2 11 620.236 0.351 7 
2 12 646.587 0.368 6 
2 13 654.266 0.387 6 
2 14 686.173 0.406 6 
2 15 718.366 0.427 6 
2 16 731.443 0.448 5 
2 17 750.992 0.470 5 
2 18 782.994 0.494 5 
2 19 814.363 0.518 5 
