l n nu dnu n_g
0 3 163.111 0.147 0 
0 4 193.683 0.140 0 
0 5 224.135 0.133 0 
0 6 254.781 0.127 0 
0 7 285.846 0.121 0 
0 8 316.825 0.057 0 
0 9 346.681 0.032 0 
0 10 376.277 0.035 0 
0 11 406.461 0.023 0 
0 12 438.007 0.022 0 
0 13 470.010 0.017 0 
0 14 501.873 0.016 0 
0 15 533.508 0.019 0 
0 16 564.873 0.031 0 
0 17 596.421 0.056 0 
0 18 628.395 0.157 0 
0 19 660.872 0.196 0 
0 20 692.932 0.206 0 
0 21 725.654 0.216 0 
0 22 758.539 0.227 0 
0 23 790.599 0.239 0 
0 24 822.083 0.250 0 
1 -17 147.181 0.269 20 
1 -16 154.882 0.257 19 
1 -13 163.183 0.244 16 
1 -8 167.019 0.233 11 
1 -13 173.791 0.222 17 
1 -4 180.023 0.211 8 
1 -11 189.214 0.201 15 
1 -10 199.876 0.191 14 
1 -9 203.056 0.182 14 
1 -8 216.400 0.174 13 
1 -7 230.478 0.165 12 
1 -6 234.945 0.158 12 
1 -5 253.984 0.150 11 
1 2 262.020 0.143 4 
1 -3 278.666 0.136 10 
1 4 292.609 0.130 3 
1 -1 308.178 0.123 9 
1 4 322.831 0.118 4 
1 3 342.222 0.112 6 
1 2 353.635 0.105 7 
1 7 374.199 0.053 3 
1 4 390.507 0.039 7 
1 7 408.871 0.029 4 
1 8 427.722 0.023 4 
1 7 450.980 0.017 5 
1 10 470.572 0.017 3 
1 11 490.559 0.015 3 
1 10 517.006 0.018 5 
1 11 540.479 0.026 4 
1 14 557.516 0.052 2 
1 15 582.992 0.106 2 
1 14 612.486 0.227 4 
1 15 641.859 0.239 3 
1 16 660.759 0.251 3 
1 17 681.049 0.263 3 
1 18 710.675 0.276 3 
1 19 741.247 0.290 3 
1 20 773.813 0.305 3 
1 21 804.086 0.320 3 
2 -31 152.170 0.317 34 
2 -30 154.782 0.302 33 
2 -29 158.525 0.288 32 
2 -28 163.423 0.274 31 
2 -27 166.331 0.261 30 
2 -26 170.708 0.248 29 
2 -25 176.632 0.237 28 
2 -24 182.884 0.225 28 
2 -23 186.525 0.215 27 
2 -22 190.698 0.204 26 
2 -21 197.475 0.195 25 
2 -20 204.769 0.185 24 
2 -19 209.075 0.177 23 
2 -18 215.706 0.168 23 
2 -17 221.704 0.160 22 
2 -16 226.226 0.153 21 
2 -15 236.777 0.145 20 
2 -14 247.741 0.138 20 
2 -13 250.096 0.132 19 
2 -12 261.567 0.126 18 
2 -11 275.179 0.120 18 
2 -10 280.121 0.114 17 
2 -9 290.420 0.108 16 
2 -8 300.717 0.103 15 
2 -7 312.719 0.098 15 
2 -6 316.980 0.094 14 
2 -5 336.324 0.089 13 
2 -4 343.268 0.085 13 
2 -3 360.503 0.081 12 
2 -2 372.739 0.077 12 
2 -1 388.214 0.073 11 
2 0 402.814 0.070 11 
2 1 420.630 0.067 10 
2 2 434.536 0.042 10 
2 3 459.223 0.035 9 
2 4 466.762 0.028 9 
2 5 498.600 0.027 9 
2 6 505.966 0.041 8 
2 7 530.469 0.070 8 
2 8 561.467 0.189 8 
2 9 563.303 0.306 7 
2 10 593.880 0.321 7 
2 11 625.269 0.337 7 
2 12 633.490 0.354 6 
2 13 657.743 0.372 6 
2 14 690.816 0.391 6 
2 15 716.066 0.410 5 
2 16 723.297 0.431 5 
2 17 754.988 0.452 5 
2 18 787.989 0.475 5 
2 19 818.170 0.499 5 
