l n nu dnu n_g
0 3 168.242 0.151 0 
0 4 199.408 0.143 0 
0 5 230.453 0.137 0 
0 6 261.946 0.130 0 
0 7 293.720 0.124 0 
0 8 325.358 0.059 0 
0 9 357.197 0.033 0 
0 10 387.889 0.036 0 
0 11 418.732 0.023 0 
0 12 450.467 0.022 0 
0 13 483.227 0.017 0 
0 14 516.480 0.017 0 
0 15 549.545 0.020 0 
0 16 582.199 0.032 0 
0 17 614.816 0.058 0 
0 18 647.565 0.162 0 
0 19 680.417 0.202 0 
0 20 713.513 0.212 0 
0 21 747.349 0.223 0 
0 22 780.454 0.234 0 
0 23 814.453 0.246 0 
0 24 847.459 0.258 0 
1 -14 158.268 0.251 17 
1 -5 166.147 0.239 8 
1 -12 171.168 0.227 15 
1 -11 177.662 0.216 15 
1 -10 184.158 0.206 14 
1 -9 196.686 0.196 13 
1 -8 206.015 0.187 12 
1 -7 212.477 0.178 12 
1 -6 230.649 0.170 11 
1 -1 237.657 0.162 6 
1 -4 252.896 0.154 10 
1 3 268.578 0.146 3 
1 -2 280.256 0.140 9 
1 3 299.814 0.133 4 
1 0 313.401 0.127 8 
1 5 331.576 0.121 3 
1 4 350.524 0.115 5 
1 3 365.158 0.108 6 
1 8 385.642 0.054 2 
1 5 403.733 0.040 6 
1 6 424.648 0.030 5 
1 9 443.377 0.024 3 
1 8 466.930 0.018 5 
1 9 492.091 0.018 4 
1 12 510.923 0.015 2 
1 13 535.833 0.019 2 
1 12 565.247 0.027 4 
1 13 592.304 0.055 3 
1 14 609.313 0.110 3 
1 15 633.418 0.235 3 
1 16 664.760 0.247 3 
1 17 696.859 0.260 3 
1 18 728.044 0.273 3 
1 19 757.840 0.286 2 
1 20 774.976 0.300 2 
1 21 799.849 0.315 2 
1 22 831.667 0.331 2 
2 -27 154.437 0.271 30 
2 -26 159.834 0.258 29 
2 -25 165.151 0.246 28 
2 -24 167.553 0.234 27 
2 -23 172.444 0.223 26 
2 -22 178.800 0.213 25 
2 -21 186.077 0.202 25 
2 -20 190.629 0.193 24 
2 -19 194.916 0.184 23 
2 -18 203.197 0.175 22 
2 -17 209.116 0.167 21 
2 -16 214.832 0.159 20 
2 -15 224.405 0.151 20 
2 -14 227.645 0.144 19 
2 -13 237.246 0.137 18 
2 -12 250.201 0.130 18 
2 -11 256.206 0.124 17 
2 -10 265.198 0.118 16 
2 -9 279.653 0.113 15 
2 -8 286.712 0.107 15 
2 -7 294.677 0.102 14 
2 -6 306.742 0.097 13 
2 -5 321.326 0.093 13 
2 -4 327.527 0.088 12 
2 -3 351.579 0.084 12 
2 -2 353.864 0.080 11 
2 -1 380.901 0.076 11 
2 0 384.470 0.073 10 
2 1 414.790 0.069 10 
2 2 416.664 0.066 9 
2 3 446.928 0.044 9 
2 4 458.673 0.035 8 
2 5 479.713 0.029 8 
2 6 510.244 0.028 8 
2 7 513.389 0.041 7 
2 8 546.381 0.072 7 
2 9 574.676 0.194 6 
2 10 579.675 0.315 6 
2 11 611.629 0.330 6 
2 12 644.580 0.347 6 
2 13 653.988 0.364 5 
2 14 677.706 0.382 5 
2 15 711.220 0.402 5 
2 16 743.508 0.422 5 
2 17 750.490 0.443 4 
2 18 777.444 0.465 4 
2 19 811.068 0.488 4 
2 20 843.429 0.513 4 
