name value uncertainty
Mode 1 0
logP -0.58 0
V_A 0.233 0
V_Sk 1.268 0
V_Ac 1.088 0
V_mean_mag 16.234 0.001
V_R21 0.06 0.013
V_R31 0.035 0.017
V_P21 2.207 0.278
V_P31 1.609 0.383
