name value uncertainty
Mode 0 0
logP -0.289 0
I_A 0.603 0
I_Sk 3.926 0
I_Ac 1.315 0
I_mean_mag 18.876 0.01
I_R21 0.554 0.08
I_R31 0.395 0.076
I_P21 3.114 0.202
I_P31 6.182 0.292
