name value uncertainty
Mode 0 0
logP -0.223 0
I_A 0.44 0
I_Sk 3.808 0
I_Ac 1.37 0
I_mean_mag 17.516 0.002
I_R21 0.464 0.02
I_R31 0.307 0.019
I_P21 2.677 0.052
I_P31 5.904 0.079
