name value uncertainty
Mode 1 0
logP -0.57 0
V_A 0.468 0
V_Sk 1.618 0
V_Ac 0.992 0
V_mean_mag 18.52 0.006
V_R21 0.18 0.035
V_R31 0.106 0.049
V_P21 2.933 0.239
V_P31 0.279 0.268
