name value uncertainty
Mode 0 0
logP -0.349 0
V_A 1.028 0
V_Sk 4.682 0
V_Ac 2.215 0
V_mean_mag 16.943 0.01
V_R21 0.573 0.048
V_R31 0.401 0.043
V_P21 2.242 0.119
V_P31 5.076 0.173
I_A 0.418 0
I_Sk 6.092 0
I_Ac 2.425 0
I_mean_mag 15.203 0
I_R21 0.513 0.005
I_R31 0.378 0.004
I_P21 2.437 0.011
I_P31 5.091 0.016
