name value uncertainty
Mode 0 0
logP -0.323 0
I_A 0.812 0
I_Sk 4.747 0
I_Ac 2.096 0
I_mean_mag 19.002 0.006
I_R21 0.487 0.039
I_R31 0.437 0.039
I_P21 2.382 0.102
I_P31 5.08 0.134
