name value uncertainty
Mode 0 0
logP -0.184 0
V_A 0.387 0
V_Sk -0.213 0
V_Ac 1.083 0
V_mean_mag 18.215 0.002
V_R21 0.363 0.018
V_R31 0.13 0.017
V_P21 2.925 0.055
V_P31 6.251 0.14
I_A 0.253 0
I_Sk 2.497 0
I_Ac 0.675 0
I_mean_mag 16.191 0
I_R21 0.34 0.002
I_R31 0.123 0.002
I_P21 3.47 0.008
I_P31 0.893 0.019
