name value uncertainty
Mode 0 0
logP -0.209 0
V_A 0.372 0
V_Sk -0.211 0
V_Ac 1.299 0
V_mean_mag 19.066 0.003
V_R21 0.376 0.029
V_R31 0.19 0.025
V_P21 2.715 0.087
V_P31 5.887 0.168
I_A 0.24 0
I_Sk 2.676 0
I_Ac 0.818 0
I_mean_mag 16.785 0
I_R21 0.361 0.003
I_R31 0.162 0.003
I_P21 3.195 0.009
I_P31 0.372 0.019
