name value uncertainty
Mode 0 0
logP -0.214 0
V_A 0.734 0
V_Sk 3.545 0
V_Ac 1.825 0
V_mean_mag 18.341 0.006
V_R21 0.46 0.034
V_R31 0.287 0.03
V_P21 2.508 0.091
V_P31 5.135 0.146
I_A 0.451 0
I_Sk 4.102 0
I_Ac 1.028 0
I_mean_mag 16.006 0
I_R21 0.466 0.002
I_R31 0.302 0.002
I_P21 2.955 0.006
I_P31 6.098 0.009
