name value uncertainty
Mode 0 0
logP -0.207 0
V_A 1.088 0
V_Sk -0.155 0
V_Ac 1.375 0
V_mean_mag 19.862 0.017
V_R21 0.365 0.077
V_R31 0.35 0.103
V_P21 2.656 0.229
V_P31 0.021 0.279
I_A 0.573 0
I_Sk 3.717 0
I_Ac 1.653 0
I_mean_mag 17.487 0.003
I_R21 0.418 0.024
I_R31 0.293 0.023
I_P21 2.612 0.07
I_P31 5.328 0.103
