name value uncertainty
Mode 1 0
logP -0.531 0
V_A 0.499 0
V_Sk -0.287 0
V_Ac 0.653 0
V_mean_mag 20.993 0.015
V_R21 0.213 0.095
V_R31 0.059 0.085
V_P21 4.115 0.455
V_P31 1.407 1.699
