name value uncertainty
Mode 0 0
logP -0.343 0
I_A 0.802 0
I_Sk 5.494 0
I_Ac 2.257 0
I_mean_mag 17.08 0.003
I_R21 0.497 0.021
I_R31 0.359 0.018
I_P21 2.506 0.055
I_P31 5.212 0.082
