name value uncertainty
Mode 0 0
logP -0.187 0
V_A 0.398 0
V_Sk -0.222 0
V_Ac 1.381 0
V_mean_mag 18.094 0.002
V_R21 0.36 0.016
V_R31 0.155 0.014
V_P21 2.669 0.055
V_P31 5.73 0.124
I_A 0.26 0
I_Sk 2.774 0
I_Ac 0.802 0
I_mean_mag 16.442 0
I_R21 0.359 0.004
I_R31 0.161 0.004
I_P21 3.24 0.014
I_P31 0.478 0.028
