name value uncertainty
Mode 1 0
logP -0.659 0
V_A 0.254 0
V_Sk 0.776 0
V_Ac 1.584 0
V_mean_mag 17.424 0.006
V_R21 0.219 0.07
V_R31 0.078 0.071
V_P21 2.147 0.371
V_P31 3.296 0.941
