name value uncertainty
Mode 0 0
logP -0.245 0
I_A 0.477 0
I_Sk -0.178 0
I_Ac 1.141 0
I_mean_mag 16.197 0.002
I_R21 0.487 0.02
I_R31 0.289 0.019
I_P21 3.008 0.051
I_P31 6.102 0.081
