name value uncertainty
Mode 1 0
logP -0.63 0
V_A 0.364 0
V_Sk 1.392 0
V_Ac 0.887 0
V_mean_mag 16.584 0.002
V_R21 0.153 0.019
V_R31 0.107 0.017
V_P21 3.239 0.11
V_P31 0.849 0.122
