name value uncertainty
Mode 0 0
logP -0.38 0
V_A 1.602 0
V_Sk 3.717 0
V_Ac 1.625 0
V_mean_mag 18.241 0.012
V_R21 0.579 0.041
V_R31 0.362 0.034
V_P21 2.531 0.082
V_P31 5.536 0.137
I_A 0.866 0
I_Sk 5.757 0
I_Ac 2.106 0
I_mean_mag 16.689 0.001
I_R21 0.545 0.006
I_R31 0.381 0.006
I_P21 2.506 0.016
I_P31 5.325 0.023
