name value uncertainty
Mode 0 0
logP -0.19 0
I_A 0.314 0
I_Sk 3.219 0
I_Ac 0.828 0
I_mean_mag 16.825 0
I_R21 0.407 0.003
I_R31 0.217 0.002
I_P21 3.206 0.008
I_P31 0.319 0.013
