name value uncertainty
Mode 0 0
logP -0.152 0
I_A 0.363 0
I_Sk -0.187 0
I_Ac 0.825 0
I_mean_mag 18.329 0.003
I_R21 0.482 0.033
I_R31 0.336 0.031
I_P21 3.238 0.084
I_P31 0.405 0.123
