name value uncertainty
Mode 0 0
logP -0.241 0
V_A 0.966 0
V_Sk 4.236 0
V_Ac 1.985 0
V_mean_mag 18.095 0.004
V_R21 0.51 0.021
V_R31 0.344 0.017
V_P21 2.444 0.047
V_P31 5.15 0.076
I_A 0.588 0
I_Sk 4.405 0
I_Ac 1.237 0
I_mean_mag 16.461 0.001
I_R21 0.519 0.004
I_R31 0.318 0.004
I_P21 2.883 0.01
I_P31 5.963 0.016
