name value uncertainty
Mode 0 0
logP -0.217 0
I_A 0.362 0
I_Sk 3.505 0
I_Ac 0.949 0
I_mean_mag 15.095 0.002
I_R21 0.454 0.019
I_R31 0.28 0.02
I_P21 3.096 0.058
I_P31 6.232 0.09
