name value uncertainty
Mode 1 0
logP -0.635 0
V_A 0.365 0
V_Sk 0.859 0
V_Ac 0.894 0
V_mean_mag 18.743 0.005
V_R21 0.096 0.036
V_R31 0.035 0.037
V_P21 3.542 0.398
V_P31 2.632 1.055
