name value uncertainty
Mode 0 0
logP -0.263 0
V_A 1.104 0
V_Sk 3.63 0
V_Ac 1.793 0
V_mean_mag 18.719 0.01
V_R21 0.465 0.042
V_R31 0.288 0.035
V_P21 2.411 0.092
V_P31 5.175 0.158
I_A 0.689 0
I_Sk 4.051 0
I_Ac 1.674 0
I_mean_mag 16.667 0.001
I_R21 0.494 0.004
I_R31 0.293 0.003
I_P21 2.695 0.009
I_P31 5.577 0.015
