name value uncertainty
Mode 0 0
logP -0.285 0
V_A 1.101 0
V_Sk 5.667 0
V_Ac 2.623 0
V_mean_mag 16.475 0.001
V_R21 0.454 0.005
V_R31 0.348 0.005
V_P21 2.249 0.013
V_P31 4.797 0.018
I_A 0.68 0
I_Sk 5.849 0
I_Ac 1.688 0
I_mean_mag 15.438 0
I_R21 0.487 0.002
I_R31 0.369 0.002
I_P21 2.595 0.005
I_P31 5.449 0.007
