name value uncertainty
Mode 1 0
logP -0.5 0
V_A 0.605 0
V_Sk -0.24 0
V_Ac 1.833 0
V_mean_mag 18.43 0.022
V_R21 0.489 0.178
V_R31 0.074 0.153
V_P21 3.492 0.409
V_P31 2.795 0.875
