name value uncertainty
Mode 1 0
logP -0.522 0
V_A 0.303 0
V_Sk -0.45 0
V_Ac Inf 0
V_mean_mag 19.461 0.012
V_R21 0.772 0.231
V_R31 0.591 0.19
V_P21 2.314 0.547
V_P31 2.785 0.796
