name value uncertainty
Mode 1 0
logP -0.477 0
V_A 0.462 0
V_Sk 1.262 0
V_Ac 0.808 0
V_mean_mag 20.4 0.01
V_R21 0.153 0.065
V_R31 0.112 0.061
V_P21 3.738 0.407
V_P31 0.704 0.581
