name value uncertainty
Mode 0 0
logP -0.3 0
V_A 1.178 0
V_Sk 4.291 0
V_Ac 2.236 0
V_mean_mag 16.992 0.018
V_R21 0.424 0.06
V_R31 0.364 0.075
V_P21 1.99 0.22
V_P31 4.445 0.247
I_A 0.765 0
I_Sk 6.092 0
I_Ac 1.793 0
I_mean_mag 16.027 0.001
I_R21 0.491 0.003
I_R31 0.376 0.003
I_P21 2.578 0.009
I_P31 5.406 0.012
