name value uncertainty
Mode 0 0
logP -0.302 0
V_A 1.302 0
V_Sk 6.299 0
V_Ac 2.436 0
V_mean_mag 16.429 0.005
V_R21 0.506 0.015
V_R31 0.339 0.018
V_P21 2.227 0.051
V_P31 4.955 0.069
I_A 0.801 0
I_Sk 5.944 0
I_Ac 1.747 0
I_mean_mag 15.329 0
I_R21 0.505 0.002
I_R31 0.371 0.002
I_P21 2.62 0.005
I_P31 5.52 0.007
