name value uncertainty
Mode 0 0
logP -0.194 0
I_A 0.167 0
I_Sk 1.5 0
I_Ac 0.73 0
I_mean_mag 17.999 0.002
I_R21 0.231 0.036
I_R31 0.113 0.035
I_P21 3.458 0.157
I_P31 1.018 0.307
