name value uncertainty
Mode 0 0
logP -0.312 0
V_A 0.592 0
V_Sk 2.802 0
V_Ac 1.463 0
V_mean_mag 15.215 0.029
V_R21 0.452 0.135
V_R31 0.185 0.115
V_P21 2.69 0.522
V_P31 5.75 0.649
I_A 0.449 0
I_Sk 3.762 0
I_Ac 0.976 0
I_mean_mag 14.399 0.001
I_R21 0.487 0.007
I_R31 0.274 0.007
I_P21 3.088 0.019
I_P31 0.084 0.031
