name value uncertainty
Mode 0 0
logP -0.239 0
V_A 0.558 0
V_Sk 2.968 0
V_Ac 1.445 0
V_mean_mag 19.315 0.012
V_R21 0.535 0.101
V_R31 0.228 0.098
V_P21 2.832 0.23
V_P31 5.759 0.446
I_A 0.328 0
I_Sk 2.953 0
I_Ac 0.724 0
I_mean_mag 17.063 0.001
I_R21 0.42 0.011
I_R31 0.199 0.01
I_P21 3.345 0.031
I_P31 0.517 0.06
