name value uncertainty
Mode 0 0
logP -0.351 0
I_A 0.579 0
I_Sk 4.348 0
I_Ac 1.217 0
I_mean_mag 16.531 0.001
I_R21 0.54 0.008
I_R31 0.325 0.008
I_P21 2.919 0.022
I_P31 6.079 0.034
