n l nu dnu
10 2 982.247141305 1.37326476306
11 0 989.661608118 1.87008569748
11 1 1023.23868637 0.493147937783
11 2 1055.48256424 1.07083913302
12 0 1065.11186434 0.342927332792
12 1 1102.20768682 0.358193228564
12 2 1133.58292491 1.40490487295
13 0 1143.04288728 0.213255375752
13 1 1179.73066426 0.237774242987
13 2 1214.45081673 0.687724438637
14 0 1220.74663143 0.350328623405
14 1 1258.77319156 0.246931779408
14 2 1293.64761297 0.936426897843
15 0 1301.72531682 0.193758506406
15 1 1339.71972444 0.249992775013
15 2 1376.85174118 0.74069643943
16 0 1383.02793159 0.225584335069
16 1 1421.78356421 0.1774456199
16 2 1457.99028088 0.554765301111
17 0 1464.42670301 0.224689910275
17 1 1502.08950869 0.178020387678
17 2 1537.9363918 0.496597947614
18 0 1544.64908083 0.201565889015
18 1 1582.178219 0.185805586507
18 2 1618.47620413 0.518749782083
19 0 1624.09961352 0.22196848627
19 1 1661.90886807 0.202815373591
19 2 1697.35689548 0.540310288845
20 0 1704.09007913 0.222251932981
20 1 1742.53957332 0.1757056197
20 2 1778.98407125 0.567015109451
21 0 1785.26921299 0.21289864796
21 1 1824.34298728 0.184005712617
21 2 1861.02321107 0.728667864397
22 0 1867.27043481 0.277649809296
22 1 1906.66059591 0.23671967455
22 2 1943.11770344 0.649081700215
23 0 1949.32189408 0.324822838153
23 1 1989.11361287 0.247835831388
23 2 2024.94445301 0.566869525604
24 0 2032.76427356 0.406249518185
24 1 2071.69291989 0.313571287607
24 2 2107.30174949 0.722617373153
25 0 2114.94866733 0.378819089894
25 1 2153.42238133 0.365896753256
25 2 2187.47771846 0.989588858013
26 0 2195.69209937 0.481893989427
26 1 2235.35586689 0.38614474585
26 2 2272.22123398 1.05591043284
27 0 2278.76714939 0.538170081318
27 1 2317.13869315 0.485618261967
27 2 2351.45255036 0.989603947515
28 0 2356.9489272 1.053556934
28 1 2400.74259149 0.650514051113
28 2 2437.56565357 0.987322722246
29 0 2443.85181459 0.943091103875
29 1 2486.41357807 0.852178906432
