n l nu dnu
11 0 1070.73196136 0.367567757193
11 1 1106.69229981 0.204924765777
12 0 1156.07266184 0.1921445007
12 1 1192.44432571 0.153173879926
13 0 1241.49974636 0.138000420709
13 1 1276.71741343 0.104592492879
13 2 1319.65645197 0.186514581298
14 0 1325.95831908 0.150666669196
14 1 1360.87200614 0.0784096465392
14 2 1403.89003992 0.0960724504845
15 0 1409.70531244 0.0679702899334
15 1 1445.62113133 0.0535207232906
15 2 1489.12811994 0.114975422529
16 0 1494.85817836 0.0725936559292
16 1 1530.99229884 0.0483127518919
16 2 1575.26434892 0.0596912062583
17 0 1580.76584033 0.0423149022611
16 3 1616.28741026 1.01661883032
17 1 1616.78188987 0.0429049596975
17 2 1660.82203286 0.0632848527248
18 0 1666.12831982 0.0456594167886
17 3 1696.32678252 0.397191513647
18 1 1702.61718095 0.0454538603936
18 2 1746.6078737 0.0760797958455
19 0 1751.59983837 0.0672816151118
18 3 1777.34839483 2.77603646441
19 1 1788.23178934 0.067029632847
19 2 1833.05387199 0.156272693595
20 0 1837.46789488 0.114503251308
20 1 1874.43576438 0.12177243292
20 2 1919.88024596 0.467073208474
21 0 1923.75348942 0.243886798539
21 1 1961.39315263 0.336510144309
21 2 2007.27174975 0.903225614425
22 0 2009.63889414 0.826893212857
22 1 2048.65794542 0.74906881256
22 2 2092.87181017 1.99728572811
23 0 2096.62315659 1.0850976709
23 1 2135.57599447 0.732532456842
23 2 2182.64248629 1.6085239996
24 0 2185.15929874 1.0288915727
