n l nu dnu
12 1 1423.26702286 0.422732653583
13 0 1478.92673252 0.260898313121
13 1 1526.43398447 0.323622445292
13 2 1574.16502971 0.887363131337
14 0 1582.07346871 0.252265215818
14 1 1628.94529376 0.234494496422
14 2 1676.28861498 0.2951544991
15 0 1684.35545249 0.18505712173
15 1 1730.16769549 0.180880636824
15 2 1777.5744162 0.23056903315
16 0 1785.24181493 0.133989872821
16 1 1831.65788928 0.122824870343
16 2 1879.18601364 0.262156581262
17 0 1886.53425797 0.114048349483
17 1 1933.62489739 0.101636133781
17 2 1981.28095173 0.189391469321
18 0 1989.0527672 0.0853621853279
18 1 2036.57800308 0.0940447602117
18 2 2084.67999974 0.129804033572
19 0 2092.14192342 0.0909995871675
19 1 2140.26294938 0.0882297506203
19 2 2188.48220149 0.149693538248
20 0 2195.63637881 0.0972401442668
20 1 2243.24274709 0.0992068647251
20 2 2291.90324346 0.210904806559
21 0 2298.53729987 0.12774679468
21 1 2347.26467492 0.127454279489
21 2 2395.36736414 0.317473955768
22 0 2401.71540391 0.185268286781
22 1 2450.56203724 0.169111119199
22 2 2498.0284915 0.381890463631
23 0 2505.55518815 0.245300196192
23 1 2554.18815645 0.235684407143
23 2 2602.54431439 0.992604967816
24 0 2608.76670134 0.726141914745
24 1 2657.84986165 0.527082199354
24 2 2707.72654594 1.4636528583
25 0 2713.19971665 0.899153263171
25 1 2764.12930555 0.676008050667
25 2 2809.62195638 2.92109563912
26 0 2819.73810562 1.46668470637
26 1 2868.07319132 1.28715224286
