n l nu dnu
12 1 1628.63736725 0.218078171206
13 0 1694.62578608 0.316706980368
13 1 1745.11849892 0.306213974666
14 0 1810.59986971 1.01805700361
14 1 1860.93613518 0.226958976336
14 2 1918.22372144 0.222020461024
15 0 1925.49788124 0.113139949078
15 1 1976.83149436 0.107920922975
15 2 2034.0244514 0.133176179466
16 0 2041.39779382 0.0837879334882
16 1 2093.44709026 0.0682760961126
16 2 2151.40214015 0.0822862303396
17 0 2158.1427708 0.0698228645772
17 1 2210.83706004 0.0545358628628
17 2 2268.73290905 0.0720111497137
18 0 2274.77310091 0.0513158662204
17 3 2319.18263118 0.351067750398
18 1 2328.21947393 0.0454876878134
18 2 2386.15258197 0.0693071518974
19 0 2391.58543997 0.0535869725841
18 3 2438.45749822 0.439131468389
19 1 2445.54292865 0.0527301479149
19 2 2503.69626814 0.0975906825704
20 0 2508.53415602 0.0712184191309
19 3 2554.90876962 0.820165951835
20 1 2563.48273115 0.078701472047
20 2 2621.86855381 0.135060956733
21 0 2626.15799175 0.0944008686233
21 1 2681.68760686 0.0977004311951
21 2 2740.63973538 0.261352356849
22 0 2744.32132374 0.196433861307
22 1 2800.68442534 0.208142623031
22 2 2858.38582049 0.586095402594
23 0 2862.21901026 0.382893004001
23 1 2919.1448384 0.340003038994
23 2 2977.61330458 1.46017801256
24 0 2981.08402783 0.570605128381
24 1 3038.64738708 0.713770948439
24 2 3095.58159148 1.27656258137
25 0 3098.44994911 1.01715163247
25 1 3158.3220125 0.61850474197
25 2 3217.66210089 1.81495386274
26 0 3222.11269455 2.37501669675
26 1 3278.86419895 0.659724798921
