n l nu dnu
11 1 1081.70011381 1.19216408626
12 0 1129.37861117 0.235072144662
12 1 1165.56167032 0.278014490952
12 2 1206.84320686 0.700611978445
13 0 1214.11743994 0.338460482642
13 1 1249.7256864 0.186514520754
13 2 1293.11532275 1.0036971534
14 0 1296.75502697 0.141162918231
14 1 1332.9232282 0.125233923455
14 2 1373.94845736 0.229502857062
15 0 1379.5820617 0.105775824831
15 1 1415.59461376 0.0916820323326
15 2 1456.5106971 0.215978192155
16 0 1462.5889232 0.104999411769
16 1 1499.18551099 0.0846562615633
16 2 1540.78344672 0.150242622879
17 0 1546.39259537 0.0736524255624
17 1 1583.59636074 0.0852986552907
17 2 1625.95103534 0.147207994257
18 0 1631.21215018 0.0730017882423
18 1 1668.39726012 0.0720630342082
18 2 1710.40334984 0.124957361175
19 0 1715.77609993 0.0854623815925
19 1 1752.93594114 0.07633647822
19 2 1794.86938399 0.209115763064
20 0 1799.95943547 0.0808099081764
20 1 1837.35570286 0.107333195299
20 2 1879.66731356 0.30034401539
21 0 1884.4112631 0.192640496776
21 1 1922.62698339 0.170375552191
21 2 1964.50243155 0.40275731897
22 0 1968.95552067 0.389248823698
22 1 2007.80467983 0.260868324773
22 2 2050.28803657 1.12936091047
23 0 2055.14317902 0.494859660674
23 1 2092.98181609 0.392479592332
23 2 2135.50863194 1.38135186501
24 0 2139.81743838 0.76862837552
24 1 2179.35447454 1.42957679452
25 1 2265.0630037 1.49493458088
