n l nu dnu
15 1 2291.97523072 0.0374709166554
15 2 2352.12583878 0.181914651238
16 0 2362.81127877 0.0828048649555
16 1 2425.50557371 0.070311213432
16 2 2485.66413697 0.195711921502
17 0 2496.335534 0.0958770832635
17 1 2559.09810377 0.113634689691
17 2 2619.54841392 0.134368323019
18 0 2629.92668482 0.079588943785
18 1 2693.47662147 0.083833767613
18 2 2754.51776963 0.207941778711
19 0 2764.41171915 0.0991412851156
19 1 2828.25091429 0.0743005060315
19 2 2889.68848705 0.147776460938
20 0 2899.06883805 0.0543683083022
20 1 2963.32266491 0.0573530272213
20 2 3024.69408173 0.0895113835929
21 0 3033.76622818 0.0622480495358
20 3 3082.18032844 0.540989271754
21 1 3098.09366263 0.0717213858297
21 2 3159.79800311 0.110338074609
22 0 3168.49882044 0.065192230911
21 3 3217.9586255 0.346037316526
22 1 3233.21083846 0.098407909285
22 2 3295.1078659 0.113158802826
23 0 3303.61982829 0.0932807904496
23 1 3368.6894165 0.122177957164
23 2 3430.59949144 0.287070671172
24 0 3439.12370562 0.171558542401
24 1 3504.17471858 0.169627922303
24 2 3566.98156059 0.326395010438
25 0 3575.20183878 0.399696595232
25 1 3640.74130645 0.241876958631
25 2 3703.44025189 0.305378014492
26 0 3710.27808252 1.06069080601
26 1 3777.33814063 0.26654387587
26 2 3840.02459315 0.382420722034
27 0 3850.8260366 1.02787525114
27 1 3913.77285254 0.317283888842
