n l nu dnu
16 0 2323.2739622 2.18086303668
16 1 2382.70887231 0.245174211005
17 0 2452.74263249 0.179027580441
17 1 2514.28792719 0.196286888786
17 2 2573.21275823 0.318506996346
18 0 2583.53655576 0.157275189456
18 1 2645.96691362 0.12441483856
18 2 2705.93053894 0.347792087068
19 0 2715.66822641 0.128625241303
19 1 2778.79401761 0.100686308024
19 2 2839.2313989 0.18985934261
20 0 2848.17997544 0.0661172409791
20 1 2911.46380686 0.0823729982433
20 2 2972.52693663 0.250638035805
21 0 2980.85406825 0.0880007628284
21 1 3044.45476251 0.107048827022
21 2 3104.21128865 0.2154530652
22 0 3113.54381133 0.081310582455
22 1 3176.78837831 0.103443174666
22 2 3237.23326791 0.310069044078
23 0 3246.19437802 0.155401299886
23 1 3310.13449408 0.157357929691
23 2 3370.80460462 0.397832611048
24 0 3380.0523298 0.213052948978
24 1 3442.91411917 0.296907523794
24 2 3506.81358086 1.20416482973
25 0 3511.91249766 0.877375909069
25 1 3577.69460933 0.813126547349
