n l nu dnu
8 1 665.022771679 0.334410809734
8 2 693.668814745 0.772162513359
9 0 700.364739883 0.187746107411
9 1 728.394287437 0.308661680451
9 2 758.553668376 1.11388072659
10 0 764.180409207 0.177124442398
10 1 791.577000574 0.24281214056
10 2 821.886020587 0.877084847217
11 0 826.027837492 0.342750604398
11 1 853.049723193 0.24629824644
11 2 882.902300538 0.907908897439
12 0 885.84957746 0.488191682399
12 1 913.083570003 0.231497618616
12 2 942.706669696 0.848284546922
13 0 947.462337801 0.33943186971
13 1 974.97178713 0.192858660505
13 2 1004.42388236 0.441633944292
14 0 1010.17213693 0.264746092734
14 1 1038.02005569 0.177922003641
14 2 1069.43570179 0.666356956235
15 0 1074.06057702 0.293353281977
15 1 1101.86809103 0.1661687599
15 2 1132.61912557 0.332067275826
16 0 1138.31264418 0.206420479885
16 1 1166.53087584 0.160154507056
16 2 1197.33008637 0.451074666391
17 0 1202.68143974 0.305303674807
17 1 1230.59768126 0.165044144802
17 2 1261.16623024 0.469991083832
18 0 1265.73156765 0.287270709484
18 1 1293.20815752 0.18687444009
18 2 1323.2294946 0.480980580778
19 0 1328.70200734 0.316106515538
19 1 1356.63065619 0.201375891321
19 2 1387.24951082 0.55784149525
20 0 1392.68076092 0.353830268971
20 1 1420.45477759 0.267927684937
20 2 1452.0317047 0.923993622144
21 0 1455.12057586 0.675300070017
21 1 1484.28280953 0.339213820787
21 2 1516.095093 0.82395039847
22 0 1520.2151376 0.525514260685
22 1 1549.61632537 0.313547320734
22 2 1580.25127483 0.598306225438
23 0 1586.81100347 0.811044278703
23 1 1614.25200879 0.470170694379
23 2 1646.86405747 1.29332846594
24 0 1650.17234438 1.02390179523
24 1 1679.74108819 0.745644069092
24 2 1711.5602145 1.25895560465
25 0 1714.56048032 1.15327764852
25 1 1746.18677888 0.776521821226
25 2 1777.78927076 1.50143044112
26 0 1780.8752825 1.07536620253
26 1 1811.60393595 1.7979492961
26 2 1842.59411378 1.76383836895
27 0 1845.46577434 1.23542466463
