MSTAR,MSTARUPPER,MSTARLOWER,UMSTAR,MASS,MASSUPPER,MASSLOWER,UMASS,RSTAR,RSTARUPPER,RSTARLOWER,URSTAR,R,RUPPER,RLOWER,UR,RHOSTAR,RHOSTARUPPER,RHOSTARLOWER,URHOSTAR,DENSITY,DENSITYUPPER,DENSITYLOWER,UDENSITY
1.266,0.233,0.21,0.2215,0.011684873155803164,0.0029003547526227774,0.0029003547526227774,0.0029003547526227774,2.225,0.41,0.762,0.586,0.13649769204993112,0.0249799697869155,0.047283514239518626,0.03613174201321706,,,,,,,,
1.267,0.203,0.203,0.203,0.011620833825601714,0.0027633196189687653,0.0027633196189687653,0.0027633196189687653,2.032,0.417,0.626,0.5215,0.135605550271827,0.027656395121227872,0.04193066357089387,0.03479352934606087,,,,,,,,
1.269,0.09,0.117,0.10350000000000001,0.000521316006306242,0.0002836697345798756,0.0002836697345798756,0.0002836697345798756,1.319,0.217,0.144,0.1805,0.05352850668624749,0.008029276002937125,0.006244992446728875,0.007137134224832999,,,,,,,,
1.27,0.142,0.156,0.149,0.012274051096458335,0.0024335327537278184,0.0024335327537278184,0.0024335327537278184,1.195,0.351,0.14,0.2455,0.14452696805286824,0.04193066357089387,0.016950693783978375,0.02944067867743612,,,,,,,,
1.266,0.098,0.147,0.1225,0.010799121778904323,0.002021136155875099,0.002021136155875099,0.002021136155875099,1.613,0.255,0.351,0.303,0.12757627426888987,0.020519260896394872,0.027656395121227872,0.024087828008811374,,,,,,,,
1.27,0.21,0.1,0.155,0.0768885,0.0466341,0.0466341,0.0466341,1.43,0.65,0.20999999999999996,0.43,0.43,0.00012,0.29188,0.146,,,,,,,,
1.27,0.2,0.14,0.17,0.0115843,0.0079349,0.0079349,0.0079349,1.42,0.64,0.25,0.445,0.138,0.00037,0.08563,0.043,,,,,,,,
1.27,0.05,0.05,0.05,2.34813,0.342013,0.342013,0.342013,1.37,0.03,0.03,0.03,1.43,0.03,0.03,0.03,0.4929,0.01429,0.01429,0.01429,0.99,0.15,0.15,0.15
1.269,0.09,0.09,0.09,0.004699563696015829,0.0026492362543613463,0.0026492362543613463,0.0026492362543613463,1.356,0.239,0.139,0.189,0.099919879147662,0.0178428355620825,0.009813559559145374,0.013828197560613936,,,,,,,,
1.263,0.193,0.265,0.229,0.01756823332265309,0.011283518364491697,0.011283518364491697,0.011283518364491697,2.266,0.472,1.101,0.7865,0.2016240418515322,0.04193066357089387,0.09813559559145375,0.0700331295811738,,,,,,,,
1.257,0.27,0.249,0.2595,0.020187065572055712,0.01831113932029181,0.01831113932029181,0.01831113932029181,1.725,0.789,0.575,0.6819999999999999,0.22214330274792712,0.10170416270387023,0.07404776758264237,0.0878759651432563,,,,,,,,
1.257,0.182,0.182,0.182,0.2531755837461789,0.3027526398864041,0.3027526398864041,0.3027526398864041,1.236,0.417,0.179,0.298,0.6521556397941153,0.22035901919171888,0.09456702847903725,0.15746302383537805,,,,,,,,
1.257,0.095,0.131,0.113,0.07761568433117355,0.03221143720728331,0.03221143720728331,0.03221143720728331,1.536,0.281,0.281,0.281,0.4228752028213552,0.07761633469505887,0.07761633469505887,0.07761633469505887,,,,,,,,
1.26,0.165,0.184,0.1745,0.0074472135885528135,0.004496539309218225,0.004496539309218225,0.004496539309218225,1.193,0.41,0.137,0.27349999999999997,0.11419414759732799,0.039254238236581494,0.01248998489345775,0.025872111565019625,,,,,,,,
1.261,0.163,0.182,0.1725,0.013688101523974858,0.0036232545776612515,0.0036232545776612515,0.0036232545776612515,1.232,0.423,0.141,0.282,0.16236980361495074,0.055312790242455744,0.018734977340186622,0.03702388379132118,,,,,,,,
1.261,0.163,0.182,0.1725,0.01289022817154194,0.0031633545657024573,0.0031633545657024573,0.0031633545657024573,1.232,0.423,0.141,0.282,0.15255624405580537,0.05263636490814337,0.0178428355620825,0.03523960023511294,,,,,,,,
1.258,0.07,0.151,0.1105,1,0,0,0,2.426,0.181,0.293,0.237,0.9233667403377692,0.06869491691401762,0.11151772226301562,0.09010631958851661,,,,,,,,
1.26,0.25,0.15999999999999998,0.205,0.017919,0.0062294,0.0062294,0.0062294,1.43,0.65,0.2899999999999999,0.47,0.209,0.00051,0.13849,0.0695,,,,,,,,
1.26,0.14,0.14,0.14,1.51728,0.13989,0.13989,0.13989,5.01,0.05,0.05,0.05,,,,,,,,,,,,
1.26,0.24,0.16000000000000003,0.2,0.00965491,0.00720182,0.00720182,0.00720182,1.44,0.64,0.29000000000000004,0.465,0.126,0.0004,0.0816,0.041,,,,,,,,
1.26,0.03,0.03,0.03,0.00142986,0.000227183,0.000227183,0.000227183,1.5,0.03,0.03,0.03,0.073,0.00018,0.0068200000000000005,0.0035,,,,,,,,
1.26,0.25,0.15999999999999998,0.205,0.0181548,0.00596382,0.00596382,0.00596382,1.43,0.65,0.2899999999999999,0.47,0.211,0.00074,0.12826,0.0645,,,,,,,,
1.259,0.058,0.058,0.058,0.892,0.137,0.09899999999999998,0.118,1.319,0.1135,0.1135,0.1135,1.426,0.175,0.08700000000000002,0.131,,,,,0.409025,0.124971,0.124971,0.124971
1.251,0.19,0.233,0.21150000000000002,0.013915474948216338,0.005600972343697325,0.005600972343697325,0.005600972343697325,2,0.467,0.801,0.634,0.16504622894926313,0.03836209645847737,0.06601849157970524,0.0521902940190913,,,,,,,,
1.245,0.302,0.312,0.307,0.13892722494645715,0.24926968862555238,0.24926968862555238,0.24926968862555238,3.098,1.541,0.793,1.167,0.607548550888909,0.30243606277729834,0.15523266939011773,0.22883436608370805,,,,,,,,
1.248,0.318,0.346,0.33199999999999996,0.06720722783569909,0.06230275048467086,0.06230275048467086,0.06230275048467086,2.453,1.154,1.308,1.2309999999999999,0.3943266659220232,0.185565489845658,0.21054545963257348,0.19805547473911572,,,,,,,,
1.251,0.19,0.233,0.21150000000000002,0.010306604131922276,0.0036856686059588,0.0036856686059588,0.0036856686059588,2,0.467,0.801,0.634,0.1257919907126816,0.029440678677436122,0.05085208135193511,0.040146380014685616,,,,,,,,
1.251,0.19,0.233,0.21150000000000002,0.017362327432927576,0.009732801397786098,0.009732801397786098,0.009732801397786098,2,0.467,0.801,0.634,0.199839758295324,0.0463913724614145,0.08029276002937125,0.06334206624539286,,,,,,,,
1.254,0.164,0.383,0.2735,0.1477014343850859,0.4898395858948734,0.4898395858948734,0.4898395858948734,2.427,0.85,1.579,1.2145,0.6209306775604709,0.2176825938574065,0.4041402254811686,0.31091140966928754,,,,,,,,
1.249,0.095,0.143,0.119,0.013246260359756167,0.0027156969560164484,0.0027156969560164484,0.0027156969560164484,1.554,0.269,0.328,0.2985,0.15701695294632598,0.026764253343123746,0.03300924578985262,0.029886749566488183,,,,,,,,
1.25,0.095,0.116,0.10550000000000001,0.07134270703711937,0.030183287472318993,0.030183287472318993,0.030183287472318993,1.471,0.301,0.247,0.274,0.4059245090373768,0.08296918536368363,0.06869491691401762,0.07583205113885062,,,,,,,,
1.25,0.09,0.06,0.075,0.00225358,0.00108104,0.00108104,0.00108104,1.42,0.29,0.16000000000000003,0.225,0.083,0.00044,0.02756,0.014,,,,,,,,
1.25,0.25,0.25,0.25,7.28868,0.984764,0.984764,0.984764,17.2701,0.552643,0.552643,0.552643,,,,,,,,,,,,
1.25,0.21,0.13999999999999999,0.175,0.0124263,0.00904309,0.00904309,0.00904309,1.4,0.6,0.25,0.425,0.136,0.00014,0.08585999999999999,0.043,,,,,,,,
1.25,0.2,0.10999999999999999,0.155,0.00364938,0.00261926,0.00261926,0.00261926,1.39,0.61,0.20999999999999996,0.41,0.095,0.00036,0.05664,0.0285,,,,,,,,
1.25,0.03,0.04000000000000001,0.035,9.12785,0.369802,0.369802,0.369802,,,,,,,,,,,,,,,,
1.25,0.14,0.12,0.13,0.0157709,0.00376094,0.00376094,0.00376094,1.94,0.5,0.4,0.45,0.189,0.00034,0.08965999999999999,0.045,,,,,,,,
1.25,0.1,0.1,0.1,3.11535,0.594946,0.594946,0.594946,1.10236,0.0490236,0.0490236,0.0490236,,,,,,,,,,,,
1.25,0.05,0.05,0.05,0.56227,0.0418907,0.0418907,0.0418907,1.28,0.05,0.05,0.05,1.39,0.06,0.06,0.06,0.83072,0.08448,0.08448,0.08448,0.27846,0.03978,0.03978,0.03978
1.25,0.21,0.13000000000000003,0.17,0.0124487,0.00751495,0.00751495,0.00751495,1.4,0.61,0.25,0.43,0.15,0.00034,0.09265999999999999,0.0465,,,,,,,,
1.25,0.05,0.19,0.12,0.055479,0.00838467,0.00838467,0.00838467,3.42,0.09,0.26,0.175,0.367,0.00043,0.04557,0.023,,,,,,,,
1.248,0.07,0.10999999999999999,0.09,0.671507,0.0359131,0.0359131,0.0359131,1.596,0.06,0.07500000000000001,0.0675,1.274,0.049,0.06,0.0545,0.3097,0.00486,0.027080000000000003,0.01597,0.403,0.065,0.03899999999999999,0.052
1.25,0.22,0.16,0.19,0.0158698,0.00502128,0.00502128,0.00502128,1.4,0.6,0.27,0.435,0.19,0.00065,0.11835,0.0595,,,,,,,,
1.25,0.05,0.039999999999999994,0.045,0.0233514,0.00335737,0.00335737,0.00335737,1.34,0.14,0.09999999999999998,0.12,0.248,0.00015,0.04485,0.0225,,,,,,,,
1.244,0.077,0.094,0.08549999999999999,0.0008049857408861179,0.00043910393053401935,0.00043910393053401935,0.00043910393053401935,1.307,0.22,0.135,0.1775,0.0606656409110805,0.009813559559145374,0.006244992446728875,0.008029276002937125,,,,,,,,
1.242,0.041,0.041,0.041,0.711088,0.0354378,0.0354378,0.0354378,1.215,0.051,0.051,0.051,1.34,0.065,0.065,0.065,,,,,0.37,0.05,0.05,0.05
1.241,0.079,0.096,0.0875,0.008914058575312862,0.0035851847514791636,0.0035851847514791636,0.0035851847514791636,1.214,0.187,0.075,0.131,0.12043914004405687,0.0178428355620825,0.008029276002937125,0.012936055782509812,,,,,,,,
1.241,0.088,0.088,0.088,0.03760056985397934,0.013601228198754034,0.013601228198754034,0.013601228198754034,1.3,0.219,0.128,0.1735,0.306896771667819,0.05174422313003924,0.03033282045554025,0.041038521792789745,,,,,,,,
1.236,0.181,0.392,0.2865,0.01495626566117161,0.011522615620918022,0.011522615620918022,0.011522615620918022,2.81,0.797,1.86,1.3285,0.17664407206461674,0.049959939573831,0.11687057293164037,0.08341525625273569,,,,,,,,
1.24,0.09,0.18,0.135,0.008477834754398823,0.0012331341320473577,0.0012331341320473577,0.0012331341320473577,1.75,0.06,0.08,0.07,0.11865485648784863,0.004460708890520625,0.0053528506686247495,0.004906779779572687,,,,,,,,
1.239,0.168,0.168,0.168,0.024565958336960184,0.013034611517019155,0.013034611517019155,0.013034611517019155,1.161,0.4,0.133,0.2665,0.24979969786915496,0.08564561069799599,0.028548536899331997,0.057097073798663994,,,,,,,,
1.235,0.176,0.176,0.176,0.018536257155083547,0.007173976909850308,0.007173976909850308,0.007173976909850308,1.218,0.382,0.153,0.2675,0.20965331785446936,0.06601849157970524,0.026764253343123746,0.0463913724614145,,,,,,,,
1.237,0.099,0.109,0.10400000000000001,0.017464874367569466,0.005350828848365307,0.005350828848365307,0.005350828848365307,1.509,0.262,0.32,0.29100000000000004,0.20073190007342812,0.03479352934606087,0.042822805348997996,0.03880816734752943,,,,,,,,
1.239,0.102,0.165,0.1335,0.02175635692200997,0.008370568300221471,0.008370568300221471,0.008370568300221471,2.032,0.247,0.535,0.391,0.2328490040851766,0.027656395121227872,0.06155778268918462,0.044607088905206246,,,,,,,,
1.237,0.107,0.131,0.119,0.008055380418801888,0.003823228891275938,0.003823228891275938,0.003823228891275938,1.54,0.291,0.291,0.291,0.11687057293164037,0.022303544452603123,0.022303544452603123,0.022303544452603123,,,,,,,,
1.24,0.128,0.064,0.096,0.01666659798665551,0.0012698959132732175,0.0012698959132732175,0.0012698959132732175,1.763,0.119,0.082,0.1005,0.1935947658485951,0.013382126671561873,0.00892141778104125,0.011151772226301562,,,,,,,,
1.24,0.128,0.064,0.096,0.04216374342857594,0.006216829598337831,0.006216829598337831,0.006216829598337831,1.763,0.119,0.082,0.1005,0.3220631818955891,0.022303544452603123,0.014274268449665999,0.01828890645113456,,,,,,,,
1.24,0.17,0.227,0.1985,0.021216541398407063,0.013347763540531077,0.013347763540531077,0.013347763540531077,1.572,0.459,0.459,0.459,0.2292804369727601,0.06601849157970524,0.06691063335780936,0.0664645624687573,,,,,,,,
1.243,0.192,0.192,0.192,1,0,0,0,1.489,0.443,0.363,0.403,6.008574875531281,1.7878521233206663,1.4648967996469733,1.6263744614838198,,,,,,,,
1.24,0.02,0.02,0.02,0.36,0.02,0.02,0.02,1.33,0.05,0.05,0.05,,,,,,,,,,,,
1.24,0.09,0.09,0.09,0.619839,0.0356936,0.0356936,0.0356936,1.35,0.12,0.12,0.12,,,,,,,,,,,,
1.24,0.02,0.02,0.02,0.732711,0.0505062,0.0505062,0.0505062,1.85525,0.0593854,0.0593854,0.0593854,,,,,,,,,,,,
1.24,0.04,0.04,0.04,0.00235177,0.000460963,0.000460963,0.000460963,1.23,0.06,0.05,0.055,0.084,0.00031,0.00969,0.005,,,,,,,,
1.24,0.03,0.03,0.03,0.957019,0.0368934,0.0368934,0.0368934,1.69,0.11,0.06000000000000001,0.085,1.24,0.1,0.06,0.08,0.3661,0.0422,0.0704,0.0563,0.663,0.10608,0.14586,0.12597
1.24,0.1,0.1,0.1,0.330171,0.0332832,0.0332832,0.0332832,1.45431,0.0480826,0.0480826,0.0480826,,,,,,,,,,,,
1.24,0.05,0.05,0.05,0.0252452,0.00405946,0.00405946,0.00405946,1.33,0.14,0.09999999999999998,0.12,0.259,0.00034,0.04966,0.025,,,,,,,,
1.238,0.163,0.036000000000000004,0.0995,1.2147,0.11466,0.11466,0.11466,1.54911,0.050546,0.050546,0.050546,,,,,,,,,,,,
1.24,0.1,0.1,0.1,1.37669,0.0952637,0.0952637,0.0952637,3.51559,0.113543,0.113543,0.113543,,,,,,,,,,,,
1.24,,,,0.0622185,0.00490429,0.00490429,0.00490429,1.4682,0.0471105,0.0471105,0.0471105,,,,,,,,,,,,
1.238,0.04,0.044000000000000004,0.042,8.24664,0.35704,0.35704,0.35704,1.345,0.0444391,0.0444391,0.0444391,,,,,,,,,,,,
1.238,0.04,0.044000000000000004,0.042,1.77342,0.0902875,0.0902875,0.0902875,1.345,0.0444391,0.0444391,0.0444391,,,,,,,,,,,,
1.236,0.048,0.048,0.048,1.05422,0.0400093,0.0400093,0.0400093,1.435,0.084,0.084,0.084,1.332,0.098,0.098,0.098,,,,,0.55,0.11,0.11,0.11
1.234,0.034,0.034,0.034,0.540155,0.0421571,0.0421571,0.0421571,1.12943,0.041764,0.041764,0.041764,,,,,,,,,,,,
1.232,0.022,0.016,0.019,1.3057,0.197433,0.197433,0.197433,1.5121,0.0494171,0.0494171,0.0494171,,,,,,,,,,,,
1.231,0.059,0.097,0.078,0.01200919165507888,0.0005350522119566305,0.0005350522119566305,0.0005350522119566305,1.424,0.056,0.085,0.07050000000000001,0.14095840094045176,0.0053528506686247495,0.00892141778104125,0.007137134224832999,,,,,,,,
1.231,0.059,0.097,0.078,0.010551076838668526,0.0018119487347584683,0.0018119487347584683,0.0018119487347584683,1.424,0.056,0.085,0.07050000000000001,0.12668413249078572,0.0053528506686247495,0.007137134224832999,0.006244992446728875,,,,,,,,
1.231,0.059,0.097,0.078,0.021084244102596923,0.0017314591133378507,0.0017314591133378507,0.0017314591133378507,1.424,0.056,0.085,0.07050000000000001,0.22838829519465598,0.00892141778104125,0.013382126671561873,0.011151772226301562,,,,,,,,
1.23,0.087,0.073,0.07999999999999999,0.0008049857408861179,0.0004677629325910901,0.0004677629325910901,0.0004677629325910901,1.238,0.256,0.091,0.1735,0.0606656409110805,0.01248998489345775,0.004460708890520625,0.008475346891989187,,,,,,,,
1.234,0.288,0.225,0.2565,1,0,0,0,1.921,0.745,0.69,0.7175,1189.5372398351349,461.326513457643,427.24669753406545,444.2866054958542,,,,,,,,
1.225,0.337,0.294,0.3155,0.10023886536086148,0.04127348515015279,0.04127348515015279,0.04127348515015279,5.058,0.697,0.663,0.6799999999999999,0.5388536339748915,0.07404776758264237,0.07137134224833,0.07270955491548618,,,,,,,,
1.227,0.299,0.22,0.2595,0.0015530510481207781,0.0033700179017376692,0.0033700179017376692,0.0033700179017376692,1.865,0.767,0.665,0.716,0.07315562580453824,0.03033282045554025,0.02587211156501962,0.028102466010279936,,,,,,,,
1.227,0.298,0.238,0.268,0.2624499476891588,0.7375500523108411,0.7375500523108411,0.7375500523108411,3.035,1.644,0.711,1.1775,0.7502912353855691,0.4068166508154809,0.17575193028651262,0.29128429055099675,,,,,,,,
1.226,0.174,0.174,0.174,0.2097819551641389,0.21892195658630614,0.21892195658630614,0.21892195658630614,1.207,0.391,0.168,0.2795,0.6155778268918463,0.19894761651721984,0.08564561069799599,0.14229661360760792,,,,,,,,
1.232,0.141,0.188,0.16449999999999998,0.004002722177048817,0.003744771220211306,0.003744771220211306,0.003744771220211306,1.162,0.35,0.14,0.245,0.09545917025714137,0.028548536899331997,0.011597843115353624,0.02007319000734281,,,,,,,,
1.232,0.252,0.208,0.22999999999999998,1,0,0,0,1.162,0.72,0.131,0.4255,10.463930915383282,6.4840864432607805,1.1794114306536532,3.831748936957217,,,,,,,,
1.225,0.087,0.131,0.109,0.03684793834092692,0.019569028880653552,0.019569028880653552,0.019569028880653552,1.507,0.258,0.315,0.2865,0.3042203463335066,0.05174422313003924,0.064234208023497,0.05798921557676811,,,,,,,,
1.234,0.089,0.109,0.099,0.012341080220345241,0.0022036501158262233,0.0022036501158262233,0.0022036501158262233,1.442,0.263,0.263,0.263,0.14541910983097237,0.026764253343123746,0.026764253343123746,0.026764253343123746,,,,,,,,
1.234,0.127,0.14,0.1335,0.014304699747848941,0.0030576276850786243,0.0030576276850786243,0.0030576276850786243,1.972,0.246,0.458,0.352,0.16950693783978374,0.021411402674498998,0.039254238236581494,0.030332820455540244,,,,,,,,
1.232,0.167,0.184,0.1755,1,0,0,0,1.162,0.369,0.132,0.2505,2.2963729368400174,0.72887983271107,0.2613975409845086,0.49513868684778933,,,,,,,,
1.232,0.152,0.202,0.177,0.047897893277621735,0.02523270969587483,0.02523270969587483,0.02523270969587483,1.162,0.345,0.148,0.2465,0.3390138756795675,0.1008120209257661,0.042822805348997996,0.07181741313738205,,,,,,,,
1.23,0.193,0.289,0.241,1,0,0,0,2.312,0.494,1.152,0.823,1.664736557942297,0.3559645694635459,0.8296918536368363,0.592828211550191,,,,,,,,
1.23,0.028,0.02,0.024,2.9439,0.250453,0.250453,0.250453,1.29927,0.0456181,0.0456181,0.0456181,,,,,,,,,,,,
1.23,0.04,0.030000000000000006,0.035,0.0259788,0.0031138,0.0031138,0.0031138,1.29,0.11,0.06999999999999999,0.09,0.263,0.00017,0.03583,0.018,,,,,,,,
1.234,0.15,0.15,0.15,7.13242,0.630741,0.630741,0.630741,34.6101,1.10752,1.10752,1.10752,,,,,,,,,,,,
1.23,0.15,0.09,0.12,0.149499,0.0404472,0.0404472,0.0404472,1.64,0.34,0.31,0.325,0.637,0.0009,0.2541,0.1275,,,,,,,,
1.23,0.25,0.15999999999999998,0.205,0.0124263,0.00935726,0.00935726,0.00935726,1.39,0.62,0.30000000000000004,0.46,0.136,0.00036,0.09064,0.0455,,,,,,,,
1.23,0.21,0.13000000000000003,0.17,0.0112658,0.00813558,0.00813558,0.00813558,1.36,0.6,0.22999999999999998,0.415,0.132,0.00036,0.08164,0.041,,,,,,,,
1.23,0.03,0.03,0.03,2.13623,0.0777634,0.0777634,0.0777634,2.14975,,,,,,,,,,,,,,,
1.23,0.19,0.09999999999999998,0.145,0.124338,0.063435,0.063435,0.063435,1.36,0.59,0.20000000000000007,0.395,0.543,0.00221,0.31579,0.159,,,,,,,,
1.23,0.04,0.04,0.04,2.70901,0.100012,0.100012,0.100012,1.35,0.02,0.02,0.02,1.09,0.02,0.02,0.02,0.704,0.01408,0.01408,0.01408,2.06,0.14,0.14,0.14
1.23,,,,0.0234642,0.0234642,0.0234642,0.0234642,1.88,,,,0.248685,,,,,,,,,,,
1.23,0.09,0.05000000000000002,0.07,0.0121297,0.0055481,0.0055481,0.0055481,1.38,0.29,0.16000000000000003,0.225,0.135,0.00032,0.04468,0.0225,,,,,,,,
1.23,0.05,0.05,0.05,0.501427,0.0914205,0.0914205,0.0914205,1.64612,,,,,,,,,,,,,,,
1.23,,,,0.0164915,0.0164915,0.0164915,0.0164915,1.88,,,,0.196096,,,,,,,,,,,
1.229,0.068,0.068,0.068,0.020187065572055712,0.0044585970667120715,0.0044585970667120715,0.0044585970667120715,1.252,0.21,0.105,0.1575,0.22214330274792712,0.037469954680373244,0.018734977340186622,0.028102466010279936,,,,,,,,
1.228,0.072,0.078,0.075,1.39,0.18,0.18,0.18,1.363,0.089,0.086,0.0875,1.363,0.092,0.09,0.091,0.481429,0.0785714,0.05571440000000001,0.0671429,0.68,0.18,0.14,0.16
1.223,0.053,0.091,0.072,0.0772279,0.0128195,0.0128195,0.0128195,1.487,0.071,0.084,0.0775,0.357,0.019,0.019,0.019,,,,,1.91,0.36,0.45000000000000007,0.405
1.215,0.17,0.17,0.17,0.0326454109986095,0.019761308724723474,0.019761308724723474,0.019761308724723474,1.195,0.372,0.149,0.2605,0.28816179432763234,0.08921417781041249,0.03657781290226912,0.0628959953563408,,,,,,,,
1.219,0.176,0.176,0.176,0.007058564351880744,0.004594256542314598,0.004594256542314598,0.004594256542314598,1.199,0.373,0.133,0.253,0.11240986404111974,0.03479352934606087,0.01248998489345775,0.023641757119759313,,,,,,,,
1.221,0.104,0.193,0.1485,0.01564668691793328,0.004918766327338373,0.004918766327338373,0.004918766327338373,2.109,0.314,0.627,0.47050000000000003,0.18378120628944974,0.027656395121227872,0.05442064846435162,0.041038521792789745,,,,,,,,
1.217,0.272,0.302,0.28700000000000003,0.017883258205377034,0.01411201383480442,0.01411201383480442,0.01411201383480442,2.284,0.726,1.09,0.908,0.2043004671858446,0.06512634980160112,0.09724345381334962,0.08118490180747537,,,,,,,,
1.224,0.277,0.187,0.232,0.003744218221213967,0.007306532465253473,0.007306532465253473,0.007306532465253473,1.673,0.78,0.453,0.6165,0.09367488670093312,0.04371494712710212,0.02587211156501962,0.03479352934606087,,,,,,,,
1.221,0.229,0.217,0.223,0.02175635692200997,0.015091581418916953,0.015091581418916953,0.015091581418916953,1.144,0.569,0.135,0.352,0.2328490040851766,0.11597843115353625,0.026764253343123746,0.07137134224833,,,,,,,,
1.22,0.096,0.106,0.101,0.0033774626661531937,0.0023403640841944138,0.0023403640841944138,0.0023403640841944138,1.421,0.257,0.21,0.23349999999999999,0.09099846136662075,0.01605855200587425,0.013382126671561873,0.01472033933871806,,,,,,,,
1.22,0.096,0.106,0.101,0.011684873155803164,0.0017068265961300393,0.0017068265961300393,0.0017068265961300393,1.421,0.257,0.21,0.23349999999999999,0.13649769204993112,0.024087828008811374,0.020519260896394872,0.022303544452603123,,,,,,,,
1.218,0.226,0.185,0.20550000000000002,1,0,0,0,6.221,0.559,0.509,0.534,1.3319676747094584,0.11954699826595275,0.10884129692870324,0.11419414759732799,,,,,,,,
1.22,0.07,0.04999999999999999,0.06,0.00325512,0.0013215,0.0013215,0.0013215,1.35,0.23,0.12999999999999998,0.18,0.092,0.00011,0.024890000000000002,0.0125,,,,,,,,
1.22,0.05,0.09999999999999999,0.075,14.2696,0.691017,0.691017,0.691017,1.56,0.08,0.08,0.08,,,,,,,,,,,,
1.22,0.08,0.08,0.08,1.48708,0.128171,0.128171,0.128171,1.46292,0.0487826,0.0487826,0.0487826,,,,,,,,,,,,
1.22,0.2,0.12,0.16,0.00485109,0.00358644,0.00358644,0.00358644,1.33,0.62,0.19999999999999996,0.41,0.103,0.00037,0.06463,0.0325,,,,,,,,
1.22,,,,0.847612,0.0688873,0.0688873,0.0688873,0.965665,0.0348978,0.0348978,0.0348978,,,,,,,,,,,,
1.22,0.04,0.04,0.04,2.01184,0.0935965,0.0935965,0.0935965,1.31,0.12,0.05000000000000002,0.085,1.29,0.085,0.085,0.085,0.55,0.15,0.05000000000000002,0.1,1.0906,0.1862,0.1862,0.1862
1.22,0.07,0.07,0.07,2.05491,0.078598,0.078598,0.078598,1.36,0.03,0.03,0.03,1.24,0.03,0.03,0.03,0.685696,0.011264,0.023936000000000002,0.0176,1.41882,0.11934,0.11934,0.11934
1.22,0.08,0.08,0.08,4,4.5,1,2.75,0.912273,0.0296008,0.0296008,0.0296008,,,,,,,,,,,,
1.22,0.05,0.09999999999999999,0.075,0.85708,0.0353823,0.0353823,0.0353823,1.56,0.08,0.08,0.08,1.281,0.079,0.079,0.079,,,,,0.499,0.1,0.1,0.1
1.22,0.18,0.10000000000000003,0.14,0.0213319,0.00811682,0.00811682,0.00811682,1.34,0.58,0.20000000000000007,0.39,0.235,0.00009,0.14991,0.075,,,,,,,,
1.22,0.07,0.07,0.07,10.0105,0.429995,0.429995,0.429995,2.24501,0.0724945,0.0724945,0.0724945,,,,,,,,,,,,
1.22,0.2,0.10999999999999999,0.155,0.00819664,0.00589435,0.00589435,0.00589435,1.36,0.58,0.22000000000000008,0.4,0.12,0.00057,0.07243,0.0365,,,,,,,,
1.22,0.15,0.08000000000000002,0.115,0.00842926,0.00477988,0.00477988,0.00477988,1.56,0.37,0.30000000000000004,0.335,0.121,0.00022,0.05178,0.026,,,,,,,,
1.22,0.06,0.05,0.055,0.020474,0.00362123,0.00362123,0.00362123,1.31,0.21,0.12000000000000002,0.165,0.229,0.00053,0.058469999999999994,0.0295,,,,,,,,
1.22,0.03,0.03,0.03,10.2006,0.335619,0.335619,0.335619,1.216,0.067,0.05399999999999999,0.0605,1.267,0.062,0.045,0.0535,0.707,0.056,0.096,0.076,10.2809,1.0374,1.6891,1.36325
1.22,0.039,0.036,0.0375,1.48791,0.0959377,0.0959377,0.0959377,1.436,0.052,0.031000000000000007,0.0415,1.528,0.073,0.047,0.06,0.58291,0.02957,0.05491,0.04224,0.553034,0.0743041,0.0743041,0.0743041
1.22,0.05,0.05,0.05,0.0126737,0.000336035,0.000336035,0.000336035,1.57,0.05,0.039999999999999994,0.045,0.153,0.00019,0.00881,0.0045,,,,,,,,
1.218,0.089,0.063,0.076,2.16904,0.0907295,0.0907295,0.0907295,1.36,0.27,0.18,0.225,1.07,0.48,0.32000000000000006,0.4,0.69,0.34,0.25999999999999995,0.3,2.18,1.24,0.9299999999999999,1.085
1.218,0.039,0.039,0.039,4.2025,0.141576,0.141576,0.141576,1.237,0.054,0.054,0.054,1.289,0.066,0.066,0.066,,,,,2.42,0.35,0.35,0.35
1.214,0.087,0.097,0.092,0.0033774626661531937,0.0018542412502188686,0.0018542412502188686,0.0018542412502188686,1.252,0.205,0.119,0.16199999999999998,0.09099846136662075,0.015166410227770126,0.00892141778104125,0.012043914004405687,,,,,,,,
1.214,0.033,0.033,0.033,,,,,1.352,0.01,0.01,0.01,0.258635,0.004921,0.004921,0.004921,0.693,0.009,0.009,0.009,,,,
1.213,0.076,0.093,0.08449999999999999,0.0016210456185567009,0.0007605718970892824,0.0007605718970892824,0.0007605718970892824,1.122,0.205,0.058,0.1315,0.07404776758264237,0.013382126671561873,0.0035685671124164996,0.008475346891989187,,,,,,,,
1.213,0.076,0.093,0.08449999999999999,0.0012440896714201372,0.0005941354017309722,0.0005941354017309722,0.0005941354017309722,1.122,0.205,0.058,0.1315,0.06869491691401762,0.01248998489345775,0.0035685671124164996,0.008029276002937125,,,,,,,,
1.213,0.032,0.032,0.032,0.63273,0.0272235,0.0272235,0.0272235,1.828,0.091,0.08099999999999999,0.086,1.653,0.09,0.08299999999999999,0.0865,0.27878,0.0352,0.03378,0.03449,0.186966,0.027183,0.027183,0.027183
