l n nu dnu n_g
0 3 159.751 0.122 0 
0 4 189.706 0.116 0 
0 5 220.023 0.111 0 
0 6 250.159 0.106 0 
0 7 280.938 0.051 0 
0 8 310.814 0.029 0 
0 9 339.841 0.031 0 
0 10 368.801 0.021 0 
0 11 398.955 0.020 0 
0 12 430.082 0.015 0 
0 13 461.296 0.015 0 
0 14 492.241 0.018 0 
0 15 522.854 0.029 0 
0 16 553.707 0.052 0 
0 17 585.050 0.146 0 
0 18 616.216 0.183 0 
0 19 648.225 0.192 0 
0 20 680.321 0.202 0 
0 21 711.718 0.212 0 
0 22 743.292 0.223 0 
0 23 774.566 0.234 0 
1 -21 135.089 0.301 23 
1 -20 136.786 0.286 23 
1 -19 143.103 0.273 22 
1 -18 149.596 0.260 21 
1 -17 157.576 0.247 20 
1 -4 163.101 0.235 7 
1 -15 166.498 0.224 18 
1 -14 174.503 0.214 18 
1 -3 180.787 0.203 7 
1 -12 189.343 0.194 16 
1 -11 197.813 0.184 15 
1 -10 202.349 0.176 15 
1 -9 215.808 0.167 14 
1 -6 226.971 0.159 11 
1 -7 232.221 0.152 13 
1 -6 250.129 0.145 12 
1 1 257.740 0.138 5 
1 -4 272.186 0.131 11 
1 3 287.351 0.125 4 
1 -2 298.300 0.119 10 
1 5 316.160 0.113 3 
1 0 329.624 0.108 9 
1 5 344.294 0.102 4 
1 6 362.960 0.051 4 
1 3 376.477 0.037 7 
1 8 395.011 0.028 3 
1 5 414.628 0.023 7 
1 8 433.235 0.017 4 
1 11 451.354 0.017 2 
1 8 475.576 0.014 6 
1 9 495.936 0.018 5 
1 12 513.517 0.024 3 
1 11 539.137 0.050 5 
1 12 565.623 0.102 4 
1 13 583.658 0.217 4 
1 16 604.825 0.227 2 
1 17 633.511 0.239 2 
1 16 663.410 0.251 4 
1 17 691.188 0.263 3 
1 18 707.662 0.276 3 
1 19 730.018 0.290 3 
1 20 759.585 0.305 3 
1 21 790.353 0.320 3 
2 -35 146.101 0.329 38 
2 -34 149.864 0.313 37 
2 -33 151.812 0.298 36 
2 -32 154.617 0.284 35 
2 -31 159.236 0.270 34 
2 -30 163.560 0.258 33 
2 -29 166.367 0.245 32 
2 -28 170.082 0.234 31 
2 -27 175.674 0.222 31 
2 -26 182.213 0.212 30 
2 -25 184.106 0.202 29 
2 -24 189.134 0.192 28 
2 -23 195.746 0.183 27 
2 -22 202.804 0.174 26 
2 -21 207.268 0.166 26 
2 -20 212.573 0.158 25 
2 -19 218.164 0.151 24 
2 -18 222.392 0.143 23 
2 -17 231.331 0.137 22 
2 -16 241.364 0.130 22 
2 -15 245.528 0.124 21 
2 -14 253.157 0.118 20 
2 -13 266.004 0.112 19 
2 -12 274.955 0.107 19 
2 -11 279.808 0.102 18 
2 -10 292.776 0.097 17 
2 -9 302.440 0.092 17 
2 -8 308.662 0.088 16 
2 -7 318.338 0.084 15 
2 -6 335.619 0.080 15 
2 -5 337.955 0.076 14 
2 -4 359.686 0.072 13 
2 -3 365.416 0.069 13 
2 -2 385.691 0.066 12 
2 -1 395.600 0.063 12 
2 0 415.506 0.040 11 
2 1 426.795 0.033 11 
2 2 450.153 0.027 10 
2 3 458.085 0.025 10 
2 4 489.003 0.039 10 
2 5 491.695 0.065 9 
2 6 519.928 0.175 9 
2 7 541.223 0.294 8 
2 8 550.826 0.309 8 
2 9 581.672 0.324 8 
2 10 602.342 0.340 7 
2 11 613.913 0.357 7 
2 12 645.173 0.375 7 
2 13 674.563 0.394 7 
2 14 677.869 0.414 6 
2 15 709.424 0.434 6 
2 16 740.829 0.456 6 
2 17 763.164 0.479 5 
2 18 772.723 0.503 5 
