l n n_p n_g nu dnu
0 9 9 0 428.181907339768 0.0149863667568919
0 10 10 0 470.815158124385 0.0164785305343535
0 11 11 0 514.110091032586 0.0179938531861405
0 12 12 0 557.444200566558 0.0195105470198295
0 13 13 0 600.378328461746 0.0210132414961611
0 14 14 0 642.816140330497 0.0224985649115674
0 15 15 0 685.079320641835 0.0239777762224642
0 16 16 0 727.702105340245 0.0254695736869086
0 17 17 0 771.07709459626 0.0269876983108691
0 18 18 0 815.230043318012 0.0285330515161304
0 19 19 0 859.882378957882 0.0300958832635259
0 20 20 0 904.644833344023 0.0316625691670408
0 21 21 0 949.246479222121 0.0332236267727742
0 22 22 0 993.579043093475 0.0347752665082716
0 23 23 0 1037.6430798223 0.0363175077937803
0 24 24 0 1081.21641052899 0.0378425743685146
2 3 8 5 422.784478445288 0.295949134911702
2 4 9 5 460.959364134984 0.322671554894489
2 5 9 4 465.998987164303 0.326199291015012
2 6 10 4 509.516670844808 0.356661669591366
2 7 11 4 548.989027595984 0.384292319317189
2 8 11 3 553.509177065122 0.387456423945585
2 9 12 3 596.424579785661 0.417497205849963
2 10 13 3 639.005844562108 0.447304091193475
2 11 13 2 674.134611168602 0.471894227818021
2 12 14 2 681.632114602361 0.477142480221653
2 13 15 2 724.063300075049 0.506844310052534
2 14 16 2 767.380120173677 0.537166084121574
2 15 17 2 811.469698508154 0.568028788955708
2 16 18 2 856.035952445388 0.599225166711772
2 17 18 1 894.708501584231 0.626295951108962
2 18 19 1 901.529602791707 0.631070721954195
2 19 20 1 945.567811490757 0.66189746804353
2 20 21 1 989.862879375049 0.692904015562534
2 21 22 1 1033.90262538906 0.723731837772346
2 22 23 1 1077.5237628513 0.754266633995909
1 6 8 3 424.607335866414 0.0148612567553245
1 7 9 3 447.903747549841 0.0156766311642444
1 8 9 2 479.200161227232 0.0167720056429531
1 9 10 2 505.16579938688 0.0176808029785408
1 10 11 2 539.328294601467 0.0188764903110513
1 11 12 2 579.524499374057 0.020283357478092
1 12 13 2 620.406245126026 0.0217142185794109
1 13 13 1 658.140814262815 0.0230349284991985
1 14 14 1 676.212740736808 0.0236674459257883
1 15 15 1 707.79129332164 0.0247726952662574
1 16 16 1 749.240941007911 0.0262234329352769
1 17 17 1 792.344927683338 0.0277320724689168
1 18 18 1 836.327471608394 0.0292714615062938
1 19 19 1 880.724012116146 0.0308253404240651
1 20 20 1 925.155430452874 0.0323804400658506
1 21 21 1 969.396633973191 0.0339288821890617
1 22 22 1 1013.38517803266 0.035468481231143
1 23 22 0 1057.11826692374 0.036999139342331
1 24 23 0 1100.43083299847 0.0385150791549465
