l n n_p n_g nu dnu
0 8 8 0 351.846880151744 0.012314640805311
0 9 9 0 390.056626883605 0.0136519819409262
0 10 10 0 428.692154400781 0.0150042254040273
0 11 11 0 467.400491698303 0.0163590172094406
0 12 12 0 505.266292031788 0.0176843202211126
0 13 13 0 542.528592613086 0.018988500741458
0 14 14 0 580.546368030738 0.0203191228810758
0 15 15 0 619.633849823948 0.0216871847438382
0 16 16 0 659.434364873407 0.0230802027705693
0 17 17 0 699.647659612999 0.0244876680864549
0 18 18 0 739.790175221022 0.0258926561327358
0 19 19 0 779.534297036671 0.0272837003962835
0 20 20 0 819.03537397807 0.0286662380892325
0 21 21 0 858.526824346533 0.0300484388521287
0 22 22 0 898.04045405319 0.0314314158918616
0 23 23 0 937.645535185406 0.0328175937314892
2 -2 7 9 348.416437150093 0.243891506005065
2 -1 7 8 375.692616606618 0.262984831624633
2 0 8 8 385.259276563215 0.26968149359425
2 1 8 7 416.653640862158 0.291657548603511
2 2 9 7 424.179985262398 0.296925989683679
2 3 10 7 463.04359996439 0.324130519975073
2 4 10 6 468.936546076749 0.328255582253725
2 5 11 6 501.412215711579 0.350988550998105
2 6 12 6 534.273405686618 0.373991383980633
2 7 12 5 539.018973302777 0.377313281311944
2 8 13 5 576.939489197516 0.403857642438261
2 9 14 5 615.893334370908 0.431125334059636
2 10 14 4 620.56352431663 0.434394467021641
2 11 15 4 655.917139450523 0.459141997615366
2 12 16 4 696.143909844099 0.487300736890869
2 13 17 4 736.215362883705 0.515350754018593
2 14 17 3 743.445551620829 0.52041188613458
2 15 18 3 776.190411949852 0.543333288364896
2 16 19 3 815.679255175926 0.570975478623148
2 17 20 3 855.151624910635 0.598606137437445
2 18 21 3 894.617374557858 0.626232162190501
2 19 22 3 930.682548607853 0.651477784025497
2 20 22 2 934.923755706522 0.654446628994566
1 3 7 5 361.115756296497 0.0126390514703774
1 4 8 5 388.184889609393 0.0135864711363288
1 5 8 4 401.72215324364 0.0140602753635274
1 6 9 4 433.497490805747 0.0151724121782011
1 7 10 4 460.224812106706 0.0161078684237347
1 8 11 4 484.196459620859 0.0169468760867301
1 9 11 3 506.334575154615 0.0177217101304115
1 10 12 3 531.692864135071 0.0186092502447275
1 11 13 3 564.556772250653 0.0197594870287729
1 12 14 3 600.575271977301 0.0210201345192055
1 13 14 2 634.972178026694 0.0222240262309343
1 14 15 2 651.614495690028 0.022806507349151
1 15 16 2 681.808728769456 0.023863305506931
1 16 17 2 720.412668923496 0.0252144434123223
1 17 18 2 759.538464163744 0.0265838462457311
1 18 19 2 798.482161644729 0.0279468756575655
1 19 20 2 837.277961414372 0.029304728649503
1 20 20 1 875.442023864168 0.0306404708352459
1 21 21 1 905.757877998607 0.0317015257299512
1 22 22 1 922.295073119858 0.032280327559195
1 23 23 1 957.494860640817 0.0335123201224286
