l n n_p n_g nu dnu
0 9 9 0 441.809497788494 0.0154633324225973
0 10 10 0 485.398005203789 0.0169889301821326
0 11 11 0 529.916601094873 0.0185470810383206
0 12 12 0 574.966111586437 0.0201238139055253
0 13 13 0 619.954509445921 0.0216984078306072
0 14 14 0 664.395079951362 0.0232538277982977
0 15 15 0 708.275358461806 0.0247896375461632
0 16 16 0 752.133802150642 0.0263246830752725
0 17 17 0 796.576089582259 0.0278801631353791
0 18 18 0 841.778376514516 0.0294622431780081
0 19 19 0 887.563890236499 0.0310647361582775
0 20 20 0 933.667392152888 0.0326783587253511
0 21 21 0 979.895042883194 0.0342963265009118
0 22 22 0 1026.06830630366 0.0359123907206281
0 23 23 0 1072.01830311705 0.0375206406090967
0 24 24 0 1117.50832448397 0.0391127913569388
2 4 8 4 436.356713974749 0.305449699782324
2 5 9 4 478.752313431831 0.335126619402281
2 6 9 3 481.091345075117 0.336763941552582
2 7 10 3 525.275909652111 0.367693136756478
2 8 11 3 570.517149768258 0.399362004837781
2 9 11 2 586.398035855813 0.410478625099069
2 10 12 2 615.923391184143 0.4311463738289
2 11 13 2 660.520818837132 0.462364573185992
2 12 14 2 704.499635797782 0.493149745058447
2 13 15 2 748.322376905583 0.523825663833908
2 14 15 1 777.923537265331 0.544546476085731
2 15 16 1 793.004838951637 0.555103387266146
2 16 17 1 838.013938852455 0.586609757196718
2 17 18 1 883.727359650442 0.61860915175531
2 18 19 1 929.777681275273 0.650844376892691
2 19 20 1 975.958323101639 0.683170826171147
2 20 21 1 1022.0781241576 0.715454686910319
2 21 22 1 1067.9040335535 0.747532823487451
2 22 23 1 1111.96654865599 0.778376584059194
2 23 23 0 1121.9596269688 0.785371738878161
1 7 8 2 445.827215344758 0.0156039525370665
1 8 9 2 473.629932527502 0.0165770476384626
1 9 10 2 509.095396238863 0.0178183388683602
1 10 11 2 549.855822250164 0.0192449537787557
1 11 11 1 581.894661332477 0.0203663131466367
1 12 12 1 603.534085519441 0.0211236929931804
1 13 13 1 643.426725265856 0.022519935384305
1 14 14 1 686.335921322727 0.0240217572462955
1 15 15 1 729.49421562082 0.0255322975467287
1 16 16 1 773.155135274246 0.0270604297345986
1 17 17 1 817.620770556448 0.0286167269694757
1 18 19 2 862.823321878704 0.0301988162657546
1 19 19 1 908.520452485406 0.0317982158369892
1 20 20 1 954.474250682777 0.0334065987738972
1 21 20 0 1000.49134876832 0.0350171972068911
1 22 21 0 1046.38824082477 0.0366235884288668
1 23 22 0 1091.9976332999 0.0382199171654964
1 24 23 0 1137.02684274127 0.0397959394959446
