l n n_p n_g nu dnu
0 8 8 0 323.024952572732 0.0113058733400456
0 9 9 0 358.164868827662 0.0125357704089682
0 10 10 0 392.321314724417 0.0137312460153546
0 11 11 0 425.770689025491 0.0149019741158922
0 12 12 0 459.500980244713 0.016082534308565
0 13 13 0 494.797823530566 0.0173179238235698
0 14 14 0 530.785486248813 0.0185774920187085
0 15 15 0 566.799646214436 0.0198379876175053
0 16 16 0 602.434963628056 0.021085223726982
0 17 17 0 637.714024409735 0.0223199908543407
0 18 18 0 673.296980547085 0.023565394319148
0 19 19 0 709.238466895122 0.0248233463413293
0 20 20 0 745.641333424998 0.0260974466698749
0 21 21 0 782.243396676865 0.0273785188836903
0 22 22 0 818.81190933863 0.028658416826852
0 23 23 0 855.097407164418 0.0299284092507546
2 -10 6 16 294.964941100364 0.206475458770255
2 -9 6 15 308.507172859041 0.215955021001329
2 -8 7 15 318.265512325236 0.222785858627665
2 -7 7 14 326.727323804911 0.228709126663438
2 -6 8 14 348.005612380206 0.243603928666145
2 -5 8 13 353.864968474116 0.247705477931881
2 -4 8 12 373.22706096815 0.261258942677705
2 -3 9 12 388.222178160703 0.271755524712492
2 -2 9 11 400.96417925414 0.280674925477898
2 -1 10 11 421.936254114339 0.295355377880037
2 0 10 10 431.394672953912 0.301976271067738
2 1 11 10 455.812072471387 0.319068450729971
2 2 11 9 466.344108075583 0.326440875652908
2 3 12 9 491.23646029162 0.343865522204134
2 4 12 8 508.897912864242 0.35622853900497
2 5 13 8 527.41383581737 0.369189685072159
2 6 14 8 561.584108240502 0.393108875768351
2 7 14 7 563.970577335873 0.394779404135111
2 8 15 7 599.279563634386 0.419495694544071
2 9 15 6 629.61872962989 0.440733110740923
2 10 16 6 634.761920130283 0.444333344091198
2 11 17 6 670.210397797137 0.469147278457996
2 12 18 6 706.089867404986 0.49426290718349
2 13 18 5 719.120793834642 0.50338455568425
2 14 19 5 742.552687131386 0.51978688099197
2 15 20 5 779.130369584653 0.545391258709257
2 16 21 5 815.671440233704 0.570970008163593
2 17 21 4 841.371418272134 0.588959992790494
2 18 22 4 852.154399506219 0.596508079654353
1 -3 6 9 296.959945840485 0.010393598104417
1 -2 7 9 309.791711709602 0.0108427099098361
1 -1 7 8 331.784282349919 0.0116124498822472
1 1 8 8 344.091460258731 0.0120432011090556
1 2 8 7 366.761288174727 0.0128366450861154
1 3 9 7 386.389804358887 0.013523643152561
1 4 9 6 401.47440344633 0.0140516041206215
1 5 10 6 428.625750026932 0.0150019012509426
1 6 11 6 446.702373716586 0.0156345830800805
1 7 11 5 465.267184384252 0.0162843514534488
1 8 12 5 490.38164091055 0.0171633574318692
1 9 13 5 518.034565680404 0.0181312097988141
1 10 13 4 541.892120423433 0.0189662242148202
1 11 14 4 559.004756653402 0.0195651664828691
1 12 15 4 588.950616419016 0.0206132715746655
1 13 16 4 622.01101745837 0.0217703856110429
1 14 17 4 654.714538308882 0.0229150088408109
1 15 17 3 673.518419682988 0.0235731446889046
1 16 18 3 694.504582654364 0.0243076603929027
1 17 19 3 728.728842559476 0.0255055094895816
1 18 20 3 764.382883226979 0.0267534009129443
1 19 21 3 800.208986211519 0.0280073145174032
1 20 22 3 835.640892135412 0.0292474312247394
