l n n_p n_g nu dnu
0 8 8 0 300.522838737366 0.0105182993558078
0 9 9 0 331.715894074029 0.011610056292591
0 10 10 0 363.368026985272 0.0127178809444845
0 11 11 0 395.423707108502 0.0138398297487976
0 12 12 0 427.022300105266 0.0149457805036843
0 13 13 0 458.420156011945 0.0160447054604181
0 14 14 0 490.392497057594 0.0171637373970158
0 15 15 0 522.887326813721 0.0183010564384802
0 16 16 0 555.452052547828 0.019440821839174
0 17 17 0 587.945178476771 0.020578081246687
0 18 18 0 620.556190143433 0.0217194666550202
0 19 19 0 653.440404974351 0.0228704141741023
0 20 20 0 686.48528895557 0.024026985113445
0 21 21 0 719.535080052544 0.025183727801839
0 22 22 0 752.591294959377 0.0263406953235782
0 23 23 0 785.668722998231 0.0274984053049381
2 -31 6 37 281.162305430801 0.196813613801561
2 -30 6 36 288.507393241563 0.201955175269094
2 -29 7 36 295.890807438774 0.207123565207142
2 -28 7 35 297.417112511844 0.208191978758291
2 -27 7 34 304.237453064472 0.21296621714513
2 -26 7 33 312.726428919105 0.218908500243374
2 -25 7 32 321.822881796597 0.225276017257618
2 -24 8 32 328.369148292654 0.229858403804858
2 -23 8 31 331.661005915145 0.232162704140601
2 -22 8 30 341.636094636365 0.239145266245455
2 -21 8 29 352.142005331789 0.246499403732252
2 -20 9 29 360.055684000204 0.252038978800143
2 -19 9 28 363.733551002312 0.254613485701618
2 -18 9 27 375.927829408753 0.263149480586127
2 -17 10 27 388.923012320061 0.272246108624043
2 -16 10 26 392.484395641794 0.274739076949256
2 -15 10 25 403.040559770307 0.282128391839215
2 -14 10 24 417.978157145782 0.292584710002047
2 -13 11 24 424.170479547513 0.296919335683259
2 -12 11 23 434.557185016832 0.304190029511783
2 -11 12 23 452.155641764266 0.316508949234986
2 -10 12 22 455.719617394901 0.319003732176431
2 -9 12 21 471.408262935891 0.329985784055123
2 -8 13 21 487.379133332801 0.341165393332961
2 -7 13 20 492.179039671116 0.344525327769781
2 -6 13 19 514.758396063804 0.360330877244663
2 -5 14 19 520.18572441398 0.364130007089786
2 -4 14 18 540.356885944174 0.378249820160922
2 -3 15 18 552.690059076564 0.386883041353595
2 -2 15 17 568.431526411782 0.397902068488247
2 -1 16 17 585.1704764076 0.40961933348532
2 0 16 16 598.923624536438 0.419246537175506
2 1 17 16 617.80146783829 0.432461027486803
2 2 17 15 632.571199765393 0.442799839835775
2 3 18 15 650.747788350682 0.455523451845477
2 4 18 14 670.60376351017 0.469422634457119
2 5 19 14 683.884411200829 0.47871908784058
2 6 20 14 713.406536165583 0.499384575315908
2 7 20 13 717.350356985725 0.502145249890008
2 8 21 13 749.84907184713 0.524894350292991
2 9 21 12 763.000271285714 0.5341001899
2 10 22 12 783.109291517176 0.548176504062023
1 -15 6 21 281.052696785483 0.00983684438749191
1 -14 7 21 288.945986501789 0.0101131095275626
1 -13 7 20 298.793286516179 0.0104577650280663
1 -12 7 19 309.333831743658 0.010826684111028
1 -11 8 19 318.657656680546 0.0111530179838191
1 -10 8 18 328.649950945561 0.0115027482830946
1 -9 8 17 341.910040437567 0.0119668514153148
1 -8 9 17 351.213769921811 0.0122924819472634
1 -7 9 16 364.339673835707 0.0127518885842497
1 -6 10 16 378.371559230937 0.0132430045730828
1 -5 10 15 388.664197398678 0.0136032469089537
1 -4 10 14 406.105249276054 0.0142136837246619
1 -3 11 14 416.493630085886 0.014577277053006
1 -2 11 13 434.897064919904 0.0152213972721966
1 -1 12 13 446.649629729752 0.0156327370405413
1 1 12 12 466.170933383832 0.0163159826684341
1 2 13 12 478.643666172423 0.0167525283160348
1 3 13 11 500.609304123345 0.0175213256443171
1 4 14 11 512.5050187357 0.0179376756557495
1 5 15 11 537.571835282411 0.0188150142348844
1 6 15 10 549.882166284782 0.0192458758199674
1 7 16 10 573.077459831041 0.0200577110940864
1 8 16 9 595.406003369222 0.0208392101179228
1 9 17 9 608.908429754425 0.0213117950414049
1 10 18 9 636.975556156215 0.0222941444654675
1 11 18 8 657.723886768039 0.0230203360368814
1 12 19 8 674.253518264135 0.0235988731392447
1 13 20 8 703.192183497503 0.0246117264224126
1 14 20 7 726.685020077049 0.0254339757026967
1 15 21 7 742.542136027406 0.0259889747609592
1 16 22 7 771.175588011094 0.0269911455803883
