l n n_p n_g nu dnu
0 9 9 0 432.957683437672 0.0151535189203185
0 10 10 0 475.932578833531 0.0166576402591736
0 11 11 0 519.719867594998 0.0181901953658249
0 12 12 0 563.711104547195 0.0197298886591518
0 13 13 0 607.353287941614 0.0212573650779565
0 14 14 0 650.426103174963 0.0227649136111237
0 15 15 0 693.224427027613 0.0242628549459664
0 16 16 0 736.307706012658 0.025770769710443
0 17 17 0 780.067044914569 0.0273023465720099
0 18 18 0 824.560708904014 0.0288596248116405
0 19 19 0 869.604305799832 0.0304361507029941
0 20 20 0 914.889700871133 0.0320211395304896
0 21 21 0 960.137835180514 0.033604824231318
0 22 22 0 1005.14382095489 0.0351800337334211
0 23 23 0 1049.82431440316 0.0367438510041106
0 24 24 0 1093.96287182211 0.0382887005137738
2 3 8 5 427.493712981148 0.299245599086804
2 4 8 4 440.962621862104 0.308673835303473
2 5 9 4 470.954010350682 0.329667807245478
2 6 10 4 515.01352591905 0.360509468143335
2 7 10 3 527.665130967811 0.369365591677468
2 8 11 3 559.463803159204 0.391624662211443
2 9 12 3 603.326449799184 0.422328514859429
2 10 13 3 644.494996942134 0.451146497859494
2 11 13 2 647.422403495917 0.453195682447142
2 12 14 2 689.552804035217 0.482686962824652
2 13 15 2 732.619911414633 0.512833937990243
2 14 16 2 776.32674833755 0.543428723836285
2 15 17 2 820.71800141759 0.574502600992313
2 16 17 1 856.175766367327 0.599323036457129
2 17 18 1 866.18446803905 0.606329127627335
2 18 19 1 911.141735143187 0.637799214600231
2 19 20 1 956.346695607045 0.669442686924931
2 20 21 1 1001.33872338143 0.700937106367003
2 21 22 1 1045.9949986389 0.732196499047233
2 22 23 1 1090.21028313299 0.763147198193091
1 7 8 2 446.43048089713 0.0156250668313995
1 8 9 2 476.946968760839 0.0166931439066293
1 9 10 2 505.391300503647 0.0176886955176276
1 10 11 2 543.43622885975 0.0190202680100913
1 11 12 2 584.833561159911 0.0204691746405969
1 12 12 1 624.478356138693 0.0218567424648543
1 13 13 1 645.865324120394 0.0226052863442138
1 14 14 1 674.01907629492 0.0235906676703222
1 15 15 1 714.912950502534 0.0250219532675887
1 16 16 1 757.544690467641 0.0265140641663674
1 17 17 1 801.187034404286 0.02804154620415
1 18 18 1 845.596418934518 0.0295958746627081
1 19 19 1 890.48066804547 0.0311668233815915
1 20 20 1 935.522998352357 0.0327433049423325
1 21 21 1 980.452371484381 0.0343158330019533
1 22 21 0 1025.10489389295 0.0358786712862534
1 23 22 0 1069.43730150829 0.0374303055527903
1 24 23 0 1113.31411288672 0.0389659939510351
