l n n_p n_g nu dnu
0 9 9 0 420.915886331074 0.0147320560215876
0 10 10 0 462.933238967833 0.0162026633638741
0 11 11 0 505.352198482591 0.0176873269468907
0 12 12 0 547.669213622657 0.019168422476793
0 13 13 0 589.606296445337 0.0206362203755868
0 14 14 0 631.090955764176 0.0220881834517461
0 15 15 0 672.47528366185 0.0235366349281648
0 16 16 0 714.43697314473 0.0250052940600656
0 17 17 0 757.339813021999 0.02650689345577
0 18 18 0 800.964861152648 0.0280337701403427
0 19 19 0 844.86112049812 0.0295701392174342
0 20 20 0 888.674487642481 0.0311036070674869
0 21 21 0 932.289385690663 0.0326301284991732
0 22 22 0 975.689221556814 0.0341491227544885
0 23 23 0 1018.82730153148 0.0356589555536019
0 24 24 0 1061.46095804868 0.0371511335317037
2 2 8 6 415.221188121322 0.290654831684925
2 3 8 5 417.656158060652 0.292359310642456
2 4 9 5 457.984820769181 0.320589374538426
2 5 9 4 488.861807057648 0.342203264940354
2 6 10 4 500.888696223244 0.350622087356271
2 7 11 4 543.469928293865 0.380428949805706
2 8 11 3 580.354142292091 0.406247899604464
2 9 12 3 585.913882318321 0.410139717622825
2 10 13 3 627.375267884483 0.439162687519138
2 11 14 3 668.817166857197 0.468172016800038
2 12 15 3 710.545757332014 0.49738203013241
2 13 15 2 717.395967385463 0.502177177169824
2 14 16 2 753.704922313521 0.527593445619464
2 15 17 2 797.274450903342 0.558092115632339
2 16 18 2 841.148931878897 0.588804252315228
2 17 19 2 884.935702637314 0.61945499184612
2 18 20 2 928.419934082565 0.649893953857796
2 19 20 1 951.454076153471 0.66601785330743
2 20 21 1 972.247470198819 0.680573229139173
2 21 22 1 1015.2342083263 0.710663945828407
2 22 23 1 1057.82553044165 0.740477871309155
1 6 8 3 426.041721795472 0.0149114602628415
1 7 9 3 452.224422855903 0.0158278547999566
1 8 10 3 481.469319197173 0.0168514261719011
1 9 10 2 509.562980599286 0.017834704320975
1 10 11 2 534.694715642563 0.0187143150474897
1 11 12 2 571.079659937417 0.0199877880978096
1 12 13 2 610.777267637195 0.0213772043673018
1 13 14 2 650.800666449076 0.0227780233257177
1 14 14 1 689.794565735221 0.0241428098007327
1 15 15 1 712.876789458021 0.0249506876310307
1 16 16 1 737.974873333407 0.0258291205666692
1 17 17 1 779.148439261268 0.0272701953741444
1 18 18 1 822.204065978655 0.0287771423092529
1 19 19 1 865.622903579932 0.0302968016252976
1 20 20 1 909.01095007964 0.0318153832527874
1 21 21 1 952.253627506276 0.0333288769627197
1 22 22 1 995.299833996916 0.034835494189892
1 23 23 1 1038.07069232091 0.0363324742312317
