l n n_p n_g nu dnu
0 7 7 0 267.655363116241 0.00936793770906842
0 8 8 0 300.235830239295 0.0105082540583753
0 9 9 0 331.151671998294 0.0115903085199403
0 10 10 0 361.783552316128 0.0126624243310645
0 11 11 0 393.452726432507 0.0137708454251378
0 12 12 0 426.119215334472 0.0149141725367065
0 13 13 0 458.40066966647 0.0160440234383265
0 14 14 0 490.231098323143 0.01715808844131
0 15 15 0 522.419651498427 0.018284687802445
0 16 16 0 555.270738389852 0.0194344758436448
0 17 17 0 588.643077656685 0.020602507717984
0 18 18 0 621.96187052562 0.0217686654683967
0 19 19 0 655.217332325154 0.0229326066313804
0 20 20 0 688.318187972104 0.0240911365790236
0 21 21 0 721.534666504772 0.025253713327667
0 22 22 0 754.838256487477 0.0264193389770617
2 -21 6 27 262.860480463228 0.184002336324259
2 -20 6 26 265.336225915847 0.185735358141093
2 -19 6 25 274.946139333716 0.192462297533601
2 -18 6 24 286.018924398105 0.200213247078673
2 -17 7 24 295.431813984572 0.206802269789201
2 -16 7 23 298.133031091945 0.208693121764362
2 -15 7 22 308.529896186727 0.215970927330709
2 -14 7 21 319.715629169309 0.223800940418516
2 -13 8 21 327.640426290493 0.229348298403345
2 -12 8 20 333.821680435265 0.233675176304686
2 -11 8 19 350.027741055316 0.245019418738721
2 -10 9 19 358.349877708149 0.250844914395705
2 -9 9 18 368.337371128901 0.25783615979023
2 -8 10 18 387.796126713154 0.271457288699208
2 -7 10 17 390.284529672493 0.273199170770745
2 -6 10 16 408.552394193369 0.285986675935359
2 -5 11 16 422.725865297652 0.295908105708357
2 -4 11 15 429.527953632538 0.300669567542776
2 -3 12 15 452.885859099386 0.31702010136957
2 -2 12 14 455.721172449704 0.319004820714793
2 -1 12 13 482.408802256745 0.337686161579721
2 0 13 13 487.425740425547 0.341198018297883
2 1 14 13 517.220262382355 0.362054183667648
2 2 14 12 519.709913217622 0.363796939252335
2 3 15 12 552.239422170825 0.386567595519578
2 4 15 11 558.24264930991 0.390769854516937
2 5 16 11 585.696321772523 0.409987425240766
2 6 16 10 604.744710600409 0.423321297420286
2 7 17 10 619.122387965368 0.433385671575758
2 8 18 10 652.110035576318 0.456477024903423
2 9 18 9 657.192401571972 0.46003468110038
2 10 19 9 685.507763619637 0.479855434533746
2 11 20 9 715.076336988901 0.500553435892231
2 12 20 8 719.208165215224 0.503445715650657
2 13 21 8 752.05579001048 0.526439053007336
1 -9 6 15 268.888828925922 0.00941110901240728
1 -8 6 14 277.751463710161 0.00972130122985563
1 -7 7 14 288.838060134568 0.0101093321047099
1 -6 7 13 305.614316457472 0.0106965010760115
1 -5 8 13 312.741535320785 0.0109459537362275
1 -4 8 12 331.424678494528 0.0115998637473085
1 -3 8 11 340.848510276791 0.0119296978596877
1 -2 9 11 358.180568397178 0.0125363198939012
1 -1 9 10 371.572016506476 0.0130050205777267
1 1 10 10 387.399180004491 0.0135589713001572
1 2 10 9 405.022835156959 0.0141757992304936
1 3 11 9 421.249372776232 0.0147437280471681
1 4 11 8 439.661751344161 0.0153881612970456
1 5 12 8 459.200795920403 0.0160720278572141
1 6 13 8 476.94090918964 0.0166929318216374
1 7 13 7 496.916693874216 0.0173920842855976
1 8 14 7 516.430551593549 0.0180750693057742
1 9 15 7 540.503145953108 0.0189176101083588
1 10 15 6 558.697025918547 0.0195543959071491
1 11 16 6 579.165793815648 0.0202708027835477
1 12 17 6 608.466392407335 0.0212963237342567
1 13 17 5 635.565548028222 0.0222447941809878
1 14 18 5 648.086608494625 0.0226830312973119
1 15 19 5 675.082003942255 0.0236278701379789
1 16 20 5 706.752993330621 0.0247363547665717
1 17 21 5 738.46493861514 0.0258462728515299
1 18 21 4 761.034534802665 0.0266362087180933
1 19 22 4 775.383391621437 0.0271384187067503
