l n n_p n_g nu dnu
0 9 9 0 413.169669587467 0.0144609384355613
0 10 10 0 454.383139748196 0.0159034098911869
0 11 11 0 495.801622937844 0.0173530568028246
0 12 12 0 537.106435421022 0.0187987252397358
0 13 13 0 577.995526661966 0.0202298434331688
0 14 14 0 618.364145601511 0.0216427450960529
0 15 15 0 658.8770757727 0.0230606976520445
0 16 16 0 700.345296468873 0.0245120853764106
0 17 17 0 742.757867284455 0.0259965253549559
0 18 18 0 785.614583312393 0.0274965104159338
0 19 19 0 828.541671001077 0.0289989584850377
0 20 20 0 871.362958552245 0.0304977035493286
0 21 21 0 913.980935710051 0.0319893327498518
0 22 22 0 956.312047887018 0.0334709216760456
0 23 23 0 998.379938904633 0.0349432978616621
0 24 24 0 1040.12398144522 0.0364043393505826
2 1 7 6 387.359553100009 0.271151687170006
2 2 8 6 407.875826790669 0.285513078753469
2 3 9 6 444.375407268501 0.311062785087951
2 4 9 5 449.636838044523 0.314745786631166
2 5 10 5 491.314208113706 0.343919945679594
2 6 10 4 518.166164829984 0.362716315380989
2 7 11 4 533.02532170021 0.373117725190147
2 8 12 4 574.127724941009 0.401889407458706
2 9 13 4 613.869583758686 0.42970870863108
2 10 13 3 616.023263833579 0.431216284683505
2 11 14 3 655.28601709706 0.458700211967942
2 12 15 3 696.704102532158 0.487692871772511
2 13 16 3 739.049645484313 0.517334751839019
2 14 16 2 764.222277015746 0.534955593911022
2 15 17 2 782.076701487834 0.547453691041484
2 16 18 2 824.938104025647 0.577456672817953
2 17 19 2 867.744897673616 0.607421428371531
2 18 20 2 910.352106081232 0.637246474256863
2 19 21 2 952.653991648577 0.666857794154004
2 20 22 2 994.496923089585 0.69614784616271
2 21 22 1 1012.14435269478 0.708501046886345
2 22 23 1 1036.75771003305 0.725730397023136
1 5 8 4 394.865224290874 0.0138202828501806
1 6 8 3 422.723579330789 0.0147953252765776
1 7 9 3 453.752428570179 0.0158813349999563
1 8 10 3 481.392749595868 0.0168487462358554
1 9 11 3 514.056944016369 0.0179919930405729
1 10 11 2 539.253912829489 0.0188738869490321
1 11 12 2 563.763223424751 0.0197317128198663
1 12 13 2 600.160540112674 0.0210056189039436
1 13 14 2 638.935360312627 0.0223627376109419
1 14 15 2 678.778348367374 0.0237572421928581
1 15 15 1 719.206236070229 0.025172218262458
1 16 16 1 751.818906610877 0.0263136617313807
1 17 17 1 769.008795325691 0.0269153078363992
1 18 18 1 807.455922712835 0.0282609572949492
1 19 19 1 849.400119619481 0.0297290041866818
1 20 20 1 891.645687774435 0.0312075990721052
1 21 21 1 933.787633638399 0.032682567177344
1 22 22 1 975.703375461355 0.0341496181411474
1 23 23 1 1017.42710743836 0.0356099487603427
