l n n_p n_g nu dnu
0 8 8 0 318.725147802364 0.0111553801730828
0 9 9 0 353.041590926358 0.0123564556824225
0 10 10 0 386.502061514942 0.013527572153023
0 11 11 0 419.178794399822 0.0146712578039938
0 12 12 0 452.828450568619 0.0158489957699017
0 13 13 0 487.830820660867 0.0170740787231303
0 14 14 0 523.235147218285 0.01831323015264
0 15 15 0 558.487759469654 0.0195470715814379
0 16 16 0 593.176471592712 0.0207611765057449
0 17 17 0 627.971818515551 0.0219790136480443
0 18 18 0 663.098870013001 0.023208460450455
0 19 19 0 698.784865986109 0.0244574703095138
0 20 20 0 734.748763715538 0.0257162067300438
0 21 21 0 770.778400871321 0.0269772440304962
0 22 22 0 806.728839281255 0.0282355093748439
0 23 23 0 842.13683321705 0.0294747891625967
2 -11 6 17 295.363703516037 0.206754592461226
2 -10 7 17 308.876847299847 0.216213793109893
2 -9 7 16 314.398814171854 0.220079169920297
2 -8 7 15 324.851399293331 0.227395979505332
2 -7 8 15 343.228699429066 0.240260089600346
2 -6 8 14 348.980758627079 0.244286531038955
2 -5 8 13 366.290853728139 0.256403597609697
2 -4 9 13 382.536502314907 0.267775551620435
2 -3 9 12 392.700323599149 0.274890226519404
2 -2 10 12 415.398637185908 0.290779046030136
2 -1 10 11 422.157792027422 0.295510454419195
2 0 11 11 449.011697034124 0.314308187923887
2 1 11 10 454.947143804524 0.318463000663167
2 2 12 10 484.193521713031 0.338935465199122
2 3 12 9 492.296532093979 0.344607572465786
2 4 13 9 519.847790854744 0.363893453598321
2 5 13 8 536.896703799438 0.375827692659607
2 6 14 8 555.334332238942 0.38873403256726
2 7 15 8 589.778484718485 0.412844939302939
2 8 15 7 592.89974903353 0.415029824323471
2 9 16 7 624.923018124947 0.437446112687463
2 10 17 7 659.871221051999 0.461909854736399
2 11 17 6 664.296746305272 0.46500772241369
2 12 18 6 695.72929325409 0.487010505277863
2 13 19 6 731.668301449365 0.512167811014556
2 14 19 5 758.892490006815 0.531224743004771
2 15 20 5 767.806431912685 0.537464502338879
2 16 21 5 803.701499527499 0.562591049669249
2 17 22 5 839.190274254787 0.587433191978351
1 -4 6 10 290.978824044974 0.0101842588415741
1 -3 7 10 299.667529163757 0.0104883635207315
1 -2 7 9 322.487134405942 0.011287049704208
1 -1 7 8 331.305335864719 0.0115956867552652
1 1 8 8 357.05633207779 0.0124969716227226
1 2 8 7 366.215305540187 0.0128175356939065
1 3 9 7 392.755201064298 0.0137464320372504
1 4 10 7 408.247719990201 0.014288670199657
1 5 10 6 426.627754355083 0.0149319714024279
1 6 11 6 452.303280166825 0.0158306148058389
1 7 12 6 472.437327868762 0.0165353064754067
1 8 12 5 491.122380377868 0.0171892833132254
1 9 13 5 515.732903621637 0.0180506516267573
1 10 14 5 545.078999151372 0.019077764970298
1 11 14 4 570.62341548409 0.0199718195419432
1 12 15 4 585.320366181359 0.0204862128163476
1 13 16 4 614.282591466137 0.0214998907013148
1 14 17 4 647.376321859723 0.0226581712650903
1 15 18 4 681.019038285267 0.0238356663399843
1 16 18 3 707.006656343066 0.0247452329720073
1 17 19 3 721.491089661779 0.0252521881381623
1 18 20 3 754.223758545764 0.0263978315491018
1 19 21 3 789.335261030115 0.027626734136054
1 20 22 3 824.43021051343 0.02885505736797
