l n n_p n_g nu dnu
0 8 8 0 339.244410948825 0.0118735543832089
0 9 9 0 376.18999719768 0.0131666499019188
0 10 10 0 413.446046780241 0.0144706116373084
0 11 11 0 449.756503619571 0.015741477626685
0 12 12 0 485.344574224464 0.0169870600978563
0 13 13 0 521.465016490217 0.0182512755771576
0 14 14 0 558.607674144926 0.0195512685950724
0 15 15 0 596.785856735544 0.020887504985744
0 16 16 0 635.319543976376 0.0222361840391731
0 17 17 0 673.539747578821 0.0235738911652587
0 18 18 0 711.478346033888 0.0249017421111861
0 19 19 0 749.246328015943 0.026223621480558
0 20 20 0 786.999244265499 0.0275449735492925
0 21 21 0 825.090302995175 0.0288781606048311
0 22 22 0 863.455933662524 0.0302209576781883
0 23 23 0 901.861998446008 0.0315651699456103
2 -5 7 12 333.338097192353 0.233336668034647
2 -4 7 11 338.705093055476 0.237093565138833
2 -3 7 10 362.450332472096 0.253715232730467
2 -2 8 10 371.536775215567 0.260075742650897
2 -1 8 9 390.040732944109 0.273028513060877
2 0 9 9 409.052155566665 0.286336508896666
2 1 9 8 425.66933546692 0.297968534826844
2 2 10 8 445.819247810609 0.312073473467426
2 3 10 7 471.245239663568 0.329871667764497
2 4 11 7 481.704054957504 0.337192838470253
2 5 12 7 517.804908076557 0.36246343565359
2 6 12 6 528.699811559505 0.370089868091654
2 7 13 6 555.065208826446 0.388545646178512
2 8 14 6 593.199170581405 0.415239419406984
2 9 14 5 602.299204870007 0.421609443409005
2 10 15 5 631.917163658667 0.442342014561067
2 11 16 5 670.198399914912 0.469138879940438
2 12 16 4 701.648864160381 0.491154204912267
2 13 17 4 708.329471569441 0.495830630098609
2 14 18 4 746.027514051435 0.522219259836004
2 15 19 4 783.758779751046 0.548631145825732
2 16 20 4 821.779208116279 0.575245445681395
2 17 20 3 844.507075781118 0.591154953046783
2 18 21 3 860.25736651577 0.602180156561039
2 19 22 3 898.598156539808 0.629018709577865
1 1 7 7 326.630718533957 0.0114320751486885
1 2 7 6 348.605167030651 0.0122011808460728
1 3 8 6 373.409270189417 0.0130693244566296
1 4 8 5 386.727790711874 0.0135354726749156
1 5 9 5 418.352598266303 0.0146423409393206
1 6 10 5 439.543310975427 0.0153840158841399
1 7 10 4 458.096107047323 0.0160333637466563
1 8 11 4 483.194090046263 0.0169117931516192
1 9 12 4 510.535544466273 0.0178687440563196
1 10 13 4 540.880313699377 0.0189308109794782
1 11 13 3 563.095753710349 0.0197083513798622
1 12 14 3 584.135098573079 0.0204447284500578
1 13 15 3 618.713525950988 0.0216549734082846
1 14 16 3 655.440166493894 0.0229404058272863
1 15 17 3 691.983959739803 0.0242194385908931
1 16 17 2 724.083795280464 0.0253429328348162
1 17 18 2 738.313238877319 0.0258409633607062
1 18 19 2 769.472085165562 0.0269315229807947
1 19 20 2 806.238340306995 0.0282183419107448
1 20 21 2 843.866448765013 0.0295353257067755
1 21 22 2 881.779493109201 0.030862282258822
1 22 23 2 919.577734026901 0.0321852206909415
