l n n_p n_g nu dnu
0 9 9 0 440.451151699744 0.015415790309491
0 10 10 0 483.937292122011 0.0169378052242704
0 11 11 0 528.352128912801 0.018492324511948
0 12 12 0 573.257970580343 0.020064028970312
0 13 13 0 618.052871753501 0.0216318505113725
0 14 14 0 662.276779196428 0.023179687271875
0 15 15 0 705.974471158438 0.0247091064905453
0 16 16 0 749.711785816649 0.0262399125035827
0 17 17 0 794.058296420481 0.0277920403747168
0 18 18 0 839.152335928344 0.029370331757492
0 19 19 0 884.814663432056 0.030968513220122
0 20 20 0 930.788642286058 0.032577602480012
0 21 21 0 976.877289596923 0.0341907051358923
0 22 22 0 1022.89135755136 0.0358011975142978
0 23 23 0 1068.65557808948 0.0374029452331318
0 24 24 0 1113.93807654671 0.0389878326791348
2 4 8 4 435.015912141811 0.304511138499268
2 5 9 4 478.80163883787 0.335161147186509
2 6 9 3 487.238039844834 0.341066627891384
2 7 10 3 523.727192288863 0.366609034602204
2 8 11 3 568.867113636023 0.398206979545216
2 9 11 2 595.1207391838 0.41658451742866
2 10 12 2 614.071464954746 0.429850025468322
2 11 13 2 658.424161250899 0.460896912875629
2 12 14 2 702.21834823676 0.491552843765732
2 13 15 2 745.937337062037 0.522156135943426
2 14 16 2 788.332320788784 0.551832624552149
2 15 16 1 791.755437145054 0.554228806001538
2 16 17 1 835.41733727651 0.584792136093557
2 17 18 1 880.997469854966 0.616698228898476
2 18 19 1 926.916911841776 0.648841838289243
2 19 20 1 972.96141108667 0.681072987760669
2 20 21 1 1018.93187170147 0.713252310191032
2 21 22 1 1064.60800640689 0.745225604484823
2 22 23 1 1109.37800830195 0.776564605811364
2 23 23 0 1128.26791302384 0.789787539116688
1 7 8 2 445.950397474301 0.0156082639116005
1 8 9 2 473.90340950818 0.0165866193327863
1 9 10 2 508.395679986862 0.0177938487995402
1 10 11 2 549.236103156302 0.0192232636104706
1 11 11 1 585.608525692051 0.0204962983992218
1 12 12 1 604.930503251883 0.0211725676138159
1 13 13 1 641.823876711156 0.0224638356848905
1 14 14 1 684.270523492505 0.0239494683222377
1 15 15 1 727.216459476422 0.0254525760816748
1 16 16 1 770.750840854763 0.0269762794299167
1 17 17 1 815.105324582977 0.0285286863604042
1 18 18 1 860.184619453212 0.0301064616808624
1 19 19 1 905.750056164651 0.0317012519657628
1 20 20 1 951.567897504734 0.0333048764126657
1 21 20 0 997.436099097631 0.0349102634684171
1 22 21 0 1043.15984246755 0.0365105944863642
1 23 22 0 1088.57323517585 0.0381000632311548
1 24 23 0 1133.40590760863 0.0396692067663022
