l n n_p n_g nu dnu
0 9 9 0 404.962189511302 0.0141736766328956
0 10 10 0 445.214020796416 0.0155824907278745
0 11 11 0 485.634018895818 0.0169971906613536
0 12 12 0 525.90856630004 0.0184067998205014
0 13 13 0 565.537144754235 0.0197938000663982
0 14 14 0 604.744346342272 0.0211660521219795
0 15 15 0 644.656857462247 0.0225629900111786
0 16 16 0 685.685509181439 0.0239989928213504
0 17 17 0 727.361203312389 0.0254576421159336
0 18 18 0 769.270858845021 0.0269244800595757
0 19 19 0 811.223026698737 0.0283928059344558
0 20 20 0 852.974375974263 0.0298541031590992
0 21 21 0 894.37354916211 0.0313030742206738
0 22 22 0 935.557082211958 0.0327444978774185
0 23 23 0 976.706839186436 0.0341847393715252
0 24 24 0 1017.63482701491 0.0356172189455219
2 1 8 7 399.713137485567 0.279799196239897
2 2 8 6 414.380991167246 0.290066693817072
2 3 9 6 440.430948996684 0.308301664297678
2 4 9 5 474.352292614427 0.332046604830099
2 5 10 5 481.321780435596 0.336925246304917
2 6 11 5 521.82687317623 0.365278811223361
2 7 11 4 551.041451931533 0.385729016352073
2 8 12 4 561.836619539806 0.393285633677864
2 9 13 4 601.12031928457 0.420784223499199
2 10 14 4 640.982462382052 0.448687723667436
2 11 14 3 656.046723430052 0.459232706401036
2 12 15 3 682.109419053804 0.477476593337663
2 13 16 3 723.768325571358 0.506637827899951
2 14 17 3 765.674170465483 0.535971919325838
2 15 18 3 807.510002095559 0.565257001466891
2 16 18 2 819.013671944649 0.573309570361255
2 17 19 2 849.506089338701 0.594654262537091
2 18 20 2 890.884762800768 0.623619333960538
2 19 21 2 932.045662942925 0.652431964060048
2 20 22 2 973.162894382339 0.681214026067637
2 21 23 2 1014.02636649487 0.709818456546407
1 4 7 4 374.898208760374 0.0131214373066131
1 5 8 4 407.518910265245 0.0142631618592836
1 6 9 4 424.075656116919 0.0148426479640922
1 7 9 3 452.068310381956 0.0158223908633685
1 8 10 3 480.055609685083 0.0168019463389779
1 9 11 3 510.514034743912 0.0178679912160369
1 10 12 3 544.894162434518 0.0190712956852081
1 11 12 2 570.885247381187 0.0199809836583416
1 12 13 2 591.352219283319 0.0206973276749162
1 13 14 2 626.528124968439 0.0219284843738954
1 14 15 2 665.575157390765 0.0232951305086768
1 15 16 2 706.031267002813 0.0247110943450984
1 16 17 2 746.850594502242 0.0261397708075785
1 17 17 1 786.219689237226 0.0275176891233029
1 18 18 1 808.002311662575 0.0282800809081901
1 19 19 1 833.761140072295 0.0291816399025303
1 20 20 1 873.512691636928 0.0305729442072925
1 21 21 1 914.139986545332 0.0319948995290866
1 22 22 1 954.901057096886 0.033421536998391
1 23 23 1 995.687754766186 0.0348490714168165
