l n n_p n_g nu dnu
0 9 9 0 411.088306193861 0.0143880907167851
0 10 10 0 452.066404206559 0.0158223241472295
0 11 11 0 493.224359723205 0.0172628525903122
0 12 12 0 534.27399628174 0.0186995898698609
0 13 13 0 574.869265241474 0.0201204242834516
0 14 14 0 614.93492130009 0.0215227222455031
0 15 15 0 655.261183678361 0.0229341414287427
0 16 16 0 696.622163448986 0.0243817757207145
0 17 17 0 738.871600953821 0.0258605060333837
0 18 18 0 781.490654499587 0.0273521729074856
0 19 19 0 824.164809640843 0.0288457683374295
0 20 20 0 866.733365152495 0.0303356677803373
0 21 21 0 909.066302845555 0.0318173205995944
0 22 22 0 951.094895453786 0.0332883213408825
0 23 23 0 992.905871078139 0.0347517054877349
0 24 24 0 1034.44782642915 0.0362056739250202
2 1 7 6 393.998872114859 0.275799210480402
2 2 8 6 405.850207377658 0.284095145164361
2 3 9 6 447.07672569632 0.312953707987424
2 4 9 5 452.041899980697 0.316429329986488
2 5 10 5 488.76685271962 0.342136796903734
2 6 11 5 526.03707964184 0.368225955749288
2 7 11 4 530.359123539108 0.371251386477376
2 8 12 4 571.032720097947 0.399722904068563
2 9 13 4 611.208345212711 0.427845841648898
2 10 13 3 625.141745193577 0.437599221635504
2 11 14 3 651.68768511515 0.456181379580605
2 12 15 3 692.99117841399 0.485093824889793
2 13 16 3 735.205155936382 0.514643609155467
2 14 17 3 776.405412876385 0.543483789013469
2 15 17 2 779.083892340414 0.545358724638289
2 16 18 2 820.594450195747 0.574416115137023
2 17 19 2 863.143785327967 0.604200649729577
2 18 20 2 905.473391779967 0.633831374245977
2 19 21 2 947.487162888056 0.663241014021639
2 20 22 2 989.215054668332 0.692450538267832
2 21 22 1 1027.29144620809 0.71910401234566
2 22 23 1 1032.49610485628 0.722747273399396
1 5 8 4 398.826446051103 0.0139589256117886
1 6 8 3 421.924538948231 0.0147673588631881
1 7 9 3 453.483365114157 0.0158719177789955
1 8 10 3 481.109183649242 0.0168388214277235
1 9 11 3 513.648766348031 0.0179777068221811
1 10 11 2 542.337088161525 0.0189817980856534
1 11 12 2 563.153500438633 0.0197103725153521
1 12 13 2 597.44962341903 0.020910736819666
1 13 14 2 635.727674767349 0.0222504686168572
1 14 15 2 675.440732614931 0.0236404256415226
1 15 16 2 716.120969832173 0.0250642339441261
1 16 16 1 754.646882599312 0.0264126408909759
1 17 17 1 772.611949372992 0.0270414182280547
1 18 18 1 803.926164187808 0.0281374157465733
1 19 19 1 845.148055704696 0.0295801819496644
1 20 20 1 887.031647366461 0.0310461076578261
1 21 21 1 928.837161295403 0.0325093006453391
1 22 22 1 970.447192612392 0.0339656517414337
1 23 23 1 1011.92746769819 0.0354174613694366
