l n n_p n_g nu dnu
0 7 7 0 281.034310458391 0.0098362008660437
0 8 8 0 315.510747167386 0.0110428761508585
0 9 9 0 349.280064487833 0.0122248022570741
0 10 10 0 382.153961799222 0.0133753886629728
0 11 11 0 414.379457175663 0.0145032810011482
0 12 12 0 448.022414094287 0.0156807844933
0 13 13 0 482.666704353943 0.016893334652388
0 14 14 0 517.659734336117 0.0181180907017641
0 15 15 0 552.141334406765 0.0193249467042368
0 16 16 0 586.337802743055 0.0205218230960069
0 17 17 0 620.749427576192 0.0217262299651667
0 18 18 0 655.686951859749 0.0229490433150912
0 19 19 0 691.117684769052 0.0241891189669168
0 20 20 0 726.674675126309 0.0254336136294208
0 21 21 0 762.283748254853 0.0266799311889198
0 22 22 0 797.617180155331 0.0279166013054366
2 -12 6 18 291.900406562265 0.204330284593586
2 -11 7 18 306.518457398693 0.214562920179085
2 -10 7 17 310.974585466627 0.217682209826639
2 -9 7 16 321.99307755212 0.225395154286484
2 -8 7 15 337.359287256896 0.236151501079827
2 -7 8 15 345.272894090167 0.241691025863117
2 -6 8 14 357.413394676995 0.250189376273896
2 -5 9 14 378.125166717681 0.264687616702377
2 -4 9 13 381.381795563219 0.266967256894254
2 -3 10 13 408.164704602017 0.285715293221412
2 -2 10 12 411.041454566955 0.287729018196868
2 -1 10 11 439.16776244542 0.307417433711794
2 0 11 11 444.591445488409 0.311214011841886
2 1 11 10 473.617440829356 0.331532208580549
2 2 12 10 479.39461957304 0.335576233701128
2 3 13 10 512.386779794355 0.358670745856048
2 4 13 9 515.006430713201 0.36050450149924
2 5 14 9 548.927053057275 0.384248937140092
2 6 14 8 559.574859885949 0.391702401920164
2 7 15 8 583.303677176327 0.408312574023429
2 8 16 8 616.478540384521 0.431534978269165
2 9 16 7 618.478851087801 0.432935195761461
2 10 17 7 652.654096321021 0.456857867424715
2 11 18 7 687.887311900787 0.481521118330551
2 12 18 6 692.040909568479 0.484428636697935
2 13 19 6 723.664339224261 0.506565037456983
2 14 20 6 759.260656619178 0.531482459633425
2 15 21 6 790.848867568154 0.553594207297708
2 16 21 5 794.855947590102 0.556399163313071
2 17 22 5 829.656891059505 0.580759823741654
1 -5 6 11 283.54263232326 0.0099239921313141
1 -4 6 10 291.742727392437 0.0102109954587353
1 -3 7 10 309.137233313385 0.0108198031659685
1 -2 7 9 324.6770555872 0.011363696945552
1 -1 8 9 338.951553820092 0.0118633043837032
1 1 8 8 358.132287534225 0.0125346300636979
1 2 9 8 375.179160430192 0.0131312706150567
1 3 9 7 391.270431357913 0.013694465097527
1 4 10 7 415.959534916699 0.0145585837220844
1 5 11 7 429.276789869956 0.0150246876454484
1 6 11 6 452.12042643398 0.0158242149251893
1 7 12 6 476.554219385522 0.0166793976784933
1 8 12 5 497.52207540226 0.0174132726390791
1 9 13 5 515.800223826673 0.0180530078339335
1 10 14 5 541.974918317764 0.0189691221411217
1 11 15 5 571.959324329053 0.0200185763515169
1 12 15 4 596.293776281473 0.0208702821698515
1 13 16 4 610.899263236791 0.0213814742132877
1 14 17 4 641.2204522292 0.022442715828022
1 15 18 4 674.946771561864 0.0236231370046652
1 16 19 4 708.901017165413 0.0248115356007895
1 17 19 3 735.940386042971 0.025757913511504
1 18 20 3 749.44677722812 0.0262306372029842
1 19 21 3 781.361223995129 0.0273476428398295
1 20 22 3 815.677716076933 0.0285487200626926
