l n n_p n_g nu dnu
0 7 7 0 266.501107956334 0.00932753877847169
0 8 8 0 298.909780441505 0.0104618423154527
0 9 9 0 329.576900349731 0.0115351915122406
0 10 10 0 360.108191464507 0.0126037867012578
0 11 11 0 391.851297227488 0.0137147954029621
0 12 12 0 424.233947281037 0.0148481881548363
0 13 13 0 456.262268241514 0.015969179388453
0 14 14 0 487.820106367707 0.0170737037228697
0 15 15 0 519.981986014333 0.0181993695105016
0 16 16 0 552.775936198621 0.0193471577669517
0 17 17 0 585.942309860946 0.0205079808451331
0 18 18 0 619.055137668694 0.0216669298184043
0 19 19 0 651.997862779536 0.0228199251972838
0 20 20 0 684.975682129896 0.0239741488745464
0 21 21 0 718.011303802843 0.0251303956330995
0 22 22 0 751.235789400055 0.0262932526290019
2 -22 6 28 261.63496421648 0.183144474951536
2 -21 6 27 265.112830211772 0.18557898114824
2 -20 6 26 273.193738762459 0.191235617133721
2 -19 6 25 283.453789136398 0.198417652395479
2 -18 7 25 294.130361555454 0.205891253088818
2 -17 7 24 295.721434351938 0.207005004046356
2 -16 7 23 306.973976375152 0.214881783462606
2 -15 7 22 318.518565280083 0.222962995696058
2 -14 8 22 325.897289683043 0.22812810277813
2 -13 8 21 330.660558780691 0.231462391146484
2 -12 8 20 344.286751487103 0.241000726040972
2 -11 9 20 356.67608498678 0.249673259490746
2 -10 9 19 361.079501465494 0.252755651025846
2 -9 9 18 379.741359154108 0.265818951407875
2 -8 10 18 388.456921736368 0.271919845215458
2 -7 10 17 400.437182517321 0.280306027762125
2 -6 11 17 420.409435022911 0.294286604516038
2 -5 11 16 422.59668888875 0.295817682222125
2 -4 11 15 443.845350737486 0.31069174551624
2 -3 12 15 453.310195814129 0.31731713706989
2 -2 12 14 468.316574447226 0.327821602113058
2 -1 13 14 484.914633998713 0.339440243799099
2 0 13 13 498.181613384207 0.348727129368945
2 1 14 13 517.077764421629 0.361954435095141
2 2 14 12 534.123169404469 0.373886218583128
2 3 15 12 549.871437115217 0.384910005980652
2 4 15 11 576.163501314822 0.403314450920375
2 5 16 11 583.142258327523 0.408199580829266
2 6 17 11 616.109565766938 0.431276696036857
2 7 17 10 624.721720153446 0.437305204107412
2 8 18 10 649.188761022529 0.454432132715771
2 9 19 10 678.616368792728 0.47503145815491
2 10 19 9 682.559748165751 0.477791823716026
2 11 20 9 715.192280432263 0.500634596302584
2 12 20 8 739.637766833915 0.517746436783741
2 13 21 8 748.666013886731 0.524066209720712
1 -10 6 16 262.707298791772 0.00919475545771201
1 -9 6 15 274.05853474238 0.00959204871598331
1 -8 7 15 281.268007377972 0.00984438025822903
1 -7 7 14 296.670164353773 0.0103834557523821
1 -6 7 13 307.509432293617 0.0107628301302766
1 -5 8 13 319.985940202372 0.011199507907083
1 -4 8 12 334.873536656977 0.0117205737829942
1 -3 9 12 346.81013489826 0.0121383547214391
1 -2 9 11 362.413637724013 0.0126844773203405
1 -1 10 11 376.911811791552 0.0131919134127043
1 1 10 10 392.514525211322 0.0137380083823963
1 2 11 10 409.326746672917 0.0143264361335521
1 3 11 9 427.134564757721 0.0149497097665203
1 4 12 9 443.288924621305 0.0155151123617457
1 5 12 8 464.083035118636 0.0162429062291523
1 6 13 8 480.905925088852 0.0168317073781098
1 7 14 8 501.688116323687 0.017559084071329
1 8 14 7 520.334443796914 0.018211705532892
1 9 15 7 542.204806347322 0.0189771682221563
1 10 15 6 566.901672217357 0.0198415585276075
1 11 16 6 582.356683309379 0.0203824839158283
1 12 17 6 607.387440028729 0.0212585604010055
1 13 18 6 637.43968163113 0.0223103888570895
1 14 18 5 660.484133506271 0.0231169446727195
1 15 19 5 674.459426764603 0.0236060799367611
1 16 20 5 704.120763012083 0.0246442267054229
1 17 21 5 736.057512957524 0.0257620129535133
1 18 22 5 767.555825672435 0.0268644538985352
