l n n_p n_g nu dnu
0 9 9 0 426.865214865813 0.0149402825203035
0 10 10 0 469.395657915953 0.0164288480270584
0 11 11 0 512.539601230879 0.0179388860430808
0 12 12 0 555.685297858681 0.0194489854250538
0 13 13 0 598.428576040289 0.0209450001614101
0 14 14 0 640.691775311117 0.0224242121358891
0 15 15 0 682.796765998561 0.0238978868099496
0 16 16 0 725.29016514415 0.0253851557800452
0 17 17 0 768.571118664049 0.0268999891532417
0 18 18 0 812.635902340282 0.0284422565819099
0 19 19 0 857.167459575228 0.030000861085133
0 20 20 0 901.764807702054 0.0315617682695719
0 21 21 0 946.17897822681 0.0331162642379383
0 22 22 0 990.332255726285 0.03466162895042
0 23 23 0 1034.23050864793 0.0361980678026776
0 24 24 0 1077.63768445623 0.0377173189559679
2 3 8 5 421.482439496049 0.295037707647235
2 4 9 5 464.080065021535 0.324856045515075
2 5 9 4 466.706058159564 0.326694240711695
2 6 10 4 507.965494525124 0.355575846167587
2 7 11 4 551.140942656025 0.385798659859218
2 8 11 3 555.368209232732 0.388757746462912
2 9 12 3 594.492068451701 0.416144447916191
2 10 13 3 636.904737342848 0.445833316139993
2 11 14 3 678.660628969976 0.475062440278983
2 12 14 2 682.6514815048 0.47785603705336
2 13 15 2 721.667605831495 0.505167324082046
2 14 16 2 764.883420591116 0.535418394413781
2 15 17 2 808.887401491588 0.566221181044111
2 16 18 2 853.355661526099 0.59734896306827
2 17 19 2 897.522820291573 0.628265974204101
2 18 19 1 906.15379671185 0.634307657698295
2 19 20 1 942.550891081995 0.659785623757397
2 20 21 1 986.641752838943 0.69064922698726
2 21 22 1 1030.51489360966 0.721360425526761
2 22 23 1 1073.94009219764 0.751758064538349
1 6 8 3 425.564775548353 0.0148947671441924
1 7 9 3 448.645274902795 0.0157025846215978
1 8 9 2 479.776813635338 0.0167921884772368
1 9 10 2 505.52002888966 0.0176932010111381
1 10 11 2 538.263424933053 0.0188392198726568
1 11 12 2 577.983593723299 0.0202294257803155
1 12 13 2 618.753608371979 0.0216563762930193
1 13 13 1 657.939260574476 0.0230278741201066
1 14 14 1 680.296535733268 0.0238103787506644
1 15 15 1 706.19932772446 0.0247169764703561
1 16 16 1 746.974630801263 0.0261441120780442
1 17 17 1 789.90260132373 0.0276465910463305
1 18 18 1 833.754514387867 0.0291814080035753
1 19 19 1 877.994027286889 0.0307297909550411
1 20 20 1 922.238039621462 0.0322783313867512
1 21 21 1 966.287575234183 0.0338200651331964
1 22 22 1 1010.10082674402 0.0353535289360407
1 23 22 0 1053.665445535 0.0368782905937249
1 24 23 0 1096.80892406959 0.0383883123424357
