l n n_p n_g nu dnu
0 7 7 0 265.343229454093 0.00928701303089326
0 8 8 0 297.148560708832 0.0104001996248091
0 9 9 0 327.570304200102 0.0114649606470036
0 10 10 0 358.673649431286 0.012553577730095
0 11 11 0 390.549237186987 0.0136692233015445
0 12 12 0 422.004602121399 0.014770161074249
0 13 13 0 453.116497913119 0.0158590774269592
0 14 14 0 484.731923219163 0.0169656173126707
0 15 15 0 516.984480992271 0.0180944568347295
0 16 16 0 549.490972086708 0.0192321840230348
0 17 17 0 581.899788929256 0.020366492612524
0 18 18 0 614.251244924958 0.0214987935723735
0 19 19 0 646.843810940945 0.0226395333829331
0 20 20 0 679.650504082187 0.0237877676428766
0 21 21 0 712.496982364518 0.0249373943827581
0 22 22 0 745.341283277676 0.0260869449147187
2 -28 6 34 265.384708561447 0.185769295993013
2 -27 6 33 272.545536109944 0.190781875276961
2 -26 6 32 280.639628406659 0.196447739884661
2 -25 7 32 289.164465658874 0.202415125961212
2 -24 7 31 293.520700367313 0.205464490257119
2 -23 7 30 298.165552505696 0.208715886753987
2 -22 7 29 306.906522367846 0.214834565657492
2 -21 7 28 316.648931207335 0.221654251845135
2 -20 8 28 324.213327836785 0.226949329485749
2 -19 8 27 327.826016546718 0.229478211582702
2 -18 8 26 339.550018088046 0.237685012661632
2 -17 9 26 351.562545445413 0.246093781811789
2 -16 9 25 355.56570443708 0.248895993105956
2 -15 9 24 364.114609584946 0.254880226709462
2 -14 9 23 377.528763529776 0.264270134470843
2 -13 10 23 387.403971874862 0.271182780312404
2 -12 10 22 393.337697045909 0.275336387932136
2 -11 10 21 410.92088608682 0.287644620260774
2 -10 11 21 419.039280439502 0.293327496307651
2 -9 11 20 430.091828856248 0.301064280199373
2 -8 12 20 449.079784756503 0.314355849329552
2 -7 12 19 450.922298293925 0.315645608805748
2 -6 12 18 470.042390769627 0.329029673538739
2 -5 13 18 481.870658052428 0.3373094606367
2 -4 13 17 493.280648105304 0.345296453673712
2 -3 14 17 514.052413187467 0.359836689231227
2 -2 14 16 520.706804408809 0.364494763086166
2 -1 15 16 546.560041519626 0.382592029063738
2 0 15 15 551.932273320022 0.386352591324015
2 1 16 15 578.99610000695 0.405297270004865
2 2 16 14 586.033038541033 0.410223126978723
2 3 17 14 611.419604401899 0.427993723081329
2 4 17 13 622.423319326058 0.43569632352824
2 5 18 13 644.118763002896 0.450883134102027
2 6 18 12 663.036827386561 0.464125779170593
2 7 19 12 677.022101179287 0.473915470825501
2 8 20 12 709.374964955175 0.496562475468622
2 9 20 11 712.600621485569 0.498820435039899
2 10 21 11 742.674819100288 0.519872373370202
2 11 21 10 771.235704398149 0.539864993078704
2 12 22 10 775.768882531887 0.543038217772321
1 -13 6 19 272.185629192519 0.00952649702173815
1 -12 7 19 280.093136270157 0.00980325976945549
1 -11 7 18 290.630705992885 0.010172074709751
1 -10 7 17 302.154059840723 0.0105753920944253
1 -9 8 17 311.199266673334 0.0108919743335667
1 -8 8 16 323.230197752658 0.011313056921343
1 -7 8 15 334.843112207841 0.0117195089272744
1 -6 9 15 346.606183694752 0.0121312164293163
1 -5 9 14 359.681243514875 0.0125888435230206
1 -4 10 14 373.643058306192 0.0130775070407167
1 -3 10 13 386.884160088749 0.0135409456031062
1 -2 10 12 402.828981492311 0.0140990143522309
1 -1 11 12 416.483103940013 0.0145769086379005
1 1 11 11 433.765466369374 0.0151817913229281
1 2 12 11 447.325958591474 0.0156564085507016
1 3 13 11 467.76006363791 0.0163716022273268
1 4 13 10 480.703217054358 0.0168246125969025
1 5 14 10 502.669605394961 0.0175934361888237
1 6 14 9 521.221357280013 0.0182427475048004
1 7 15 9 537.448951259055 0.0188107132940669
1 8 16 9 563.916149216182 0.0197370652225664
1 9 16 8 578.80330346756 0.0202581156213646
1 10 17 8 600.701204913658 0.021024542171978
1 11 17 7 627.378705977042 0.0219582547091965
1 12 18 7 642.446255337052 0.0224856189367968
1 13 19 7 666.531286553345 0.0233285950293671
1 14 20 7 695.870075133235 0.0243554526296632
1 15 20 6 714.507371766065 0.0250077580118123
1 16 21 6 733.575446935696 0.0256751406427493
1 17 22 6 763.86926038302 0.0267354241134057
